,article_length,country,id,lat,lon,poptype,settlement_type,state,title,y1790,y1800,y1810,y1820,y1830,y1840,y1850,y1860,y1870,y1880,y1890,y1900,y1910,y1920,y1930,y1940,y1950,y1960,y1970,y1980,y1990,y2000,y2010
20530,9878,US,130093,35.9316666667,-95.1427777778,Census,Town,OK,"Hulbert, Oklahoma",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,505.0,633,499,543.0,590.0
20594,6685,US,130221,34.9886111111,-97.9961111111,Census,Town,OK,"Norge, Oklahoma",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,87,97,82.0,145.0
20704,8684,US,130431,36.8516666667,-95.6366666667,Census,Town,OK,"Lenapah, Oklahoma",0,0,0,0,0,0,0,0,0,0,0,154,412,434,336.0,395,328,322.0,325.0,350,253,298.0,293.0
20719,10736,US,130244,35.2569444444,-94.9213888889,Census,Town,OK,"Keota, Oklahoma",0,0,0,0,0,0,0,0,0,0,0,0,0,494,470.0,525,619,579.0,685.0,661,625,517.0,564.0
20886,9881,US,150943,35.5479858,-98.5796842,Census,Town,OK,"Hydro, Oklahoma",0,0,0,0,0,0,0,0,0,0,0,0,562,686,948.0,759,714,697.0,805.0,938,977,1060.0,969.0
20947,24418,US,130284,36.8016666667,-97.2897222222,Census,City,OK,"Blackwell, Oklahoma",0,0,0,0,0,0,0,0,0,0,0,2283,3266,7174,9521.0,8537,9199,9588.0,8645.0,8400,7538,7668.0,7092.0
21019,7164,US,130507,36.5027777778,-96.7336111111,Census,Town,OK,"Ralston, Oklahoma",0,0,0,0,0,0,0,0,0,0,0,0,597,703,725.0,621,416,411.0,443.0,495,405,355.0,330.0
21055,6821,US,130627,34.2413888889,-99.0775,Census,Town,OK,"Davidson, Oklahoma",0,0,0,0,0,0,0,0,0,0,0,0,361,461,572.0,507,490,429.0,515.0,501,473,375.0,315.0
21141,9291,US,130156,35.7476127,-98.7494195,Census,City,OK,"Thomas, Oklahoma",0,0,0,0,0,0,0,0,0,0,0,0,1371,1223,1256.0,1220,1171,1211.0,1336.0,1515,1246,1238.0,1181.0
21160,6843,US,130241,36.7080555556,-99.8972222222,Census,Town,OK,"Laverne, Oklahoma",0,0,0,0,0,0,0,0,0,0,0,0,0,476,903.0,816,1269,1937.0,1337.0,1563,1269,1097.0,1344.0
