,article_length,country,id,lat,lon,poptype,settlement_type,state,title,y1790,y1800,y1810,y1820,y1830,y1840,y1850,y1860,y1870,y1880,y1890,y1900,y1910,y1920,y1930,y1940,y1950,y1960,y1970,y1980,y1990,y2000,y2010
24981,13231,US,106780,34.5666666667,-111.856111111,Census,Town,AZ,"Camp Verde, Arizona",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,3824,6243,9451.0,10873.0
24982,36889,US,106721,31.9291666667,-110.982222222,Census,Town,AZ,"Sahuarita, Arizona",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,1629,3242.0,25259.0
25019,38325,US,87944,,,Census,US County,AZ,"Maricopa County, Arizona",0,0,0,0,0,0,0,0,0,5689,10986,20457,34488,89576,150970.0,186193,331770,663510.0,971228.0,1509175,2122101,3072149.0,3817117.0
25200,36031,US,87927,35.4238888889,-109.4425,Census,US County,AZ,"Apache County, Arizona",0,0,0,0,0,0,0,0,0,5283,4281,8297,9196,13196,17765.0,24095,27767,30438.0,32298.0,52108,61591,69423.0,71518.0
25237,8732,US,106768,31.5416666667,-110.753333333,Census,Town,AZ,"Patagonia, Arizona",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,700,540.0,630.0,980,888,881.0,913.0
25277,19357,US,106689,34.9072222222,-110.162777778,Census,City,AZ,"Holbrook, Arizona",0,0,0,0,0,0,0,0,0,0,206,0,609,1206,1115.0,1184,2336,3438.0,4759.0,5785,4686,4917.0,5053.0
25850,12301,US,106657,33.2630555556,-111.634722222,Census,Town,AZ,"Queen Creek, Arizona",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,1378,2667,4316.0,26361.0
25949,11882,US,106724,32.1961111111,-110.968888889,Census,City,AZ,"South Tucson, Arizona",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1066,2364,7004.0,6220.0,6554,5171,5490.0,5652.0
26120,48182,US,106653,33.415,-111.831388889,Census,City,AZ,"Mesa, Arizona",0,0,0,0,0,0,0,0,0,0,0,722,1692,3036,3711.0,7224,16790,33772.0,63049.0,152404,288104,396375.0,439041.0
26156,53245,US,106669,35.1155555556,-114.588611111,Census,City,AZ,"Bullhead City, Arizona",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,10719,21951,33769.0,39540.0
26419,42503,US,106644,33.3,-111.833333333,Census,City,AZ,"Chandler, Arizona",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1378.0,1239,3799,9531.0,13763.0,29673,89862,176581.0,236123.0
26501,32202,US,87956,,,Census,US County,AZ,"Pima County, Arizona",0,0,0,0,0,0,0,0,5716,17006,12673,14689,22818,34680,55676.0,72838,141216,265660.0,351667.0,531443,666880,843746.0,980263.0
26547,11252,US,106751,32.7636111111,-111.6,Census,City,AZ,"Eloy, Arizona",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,3580,4899.0,5381.0,6240,7211,10375.0,16631.0
26615,6090,US,106800,32.6577777778,-114.411944444,Census,CDP,AZ,"Fortuna Foothills, Arizona",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,7737,20478.0,26265.0
26946,17622,US,106642,33.8272222222,-111.923611111,Census,Town,AZ,"Carefree, Arizona",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,964,1657,2927.0,3363.0
27465,14300,US,106602,35.9755555556,-112.129166667,Census,Town,AZ,"Tusayan, Arizona",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,562.0,558.0
27476,9994,US,106611,33.3966666667,-110.871666667,Census,Town,AZ,"Miami, Arizona",0,0,0,0,0,0,0,0,0,0,0,0,1390,6689,7693.0,4722,4329,3350.0,3394.0,2716,2018,1936.0,1837.0
27558,14784,US,1352916,31.7230555556,-110.188333333,Census,Ghost town,AZ,"Fairbank, Arizona",0,0,0,0,0,0,0,0,0,0,478,171,225,269,197.0,192,50,75.0,,0,0,0.0,0.0
