,article_length,country,id,lat,lon,poptype,settlement_type,state,title,y1790,y1800,y1810,y1820,y1830,y1840,y1850,y1860,y1870,y1880,y1890,y1900,y1910,y1920,y1930,y1940,y1950,y1960,y1970,y1980,y1990,y2000,y2010
16280,10139,US,260275,43.3958333333,-72.7005555556,Census,Town,VT,"Ludlow (town), Vermont",179,410,877,1144,1227,1363,1619,1568,1827,2005,1768,2042,2215,2421,2305.0,2458,2428,2386.0,2463.0,2414,2302,2449.0,1963.0
16498,10811,US,137309,44.5463888889,-71.6105555556,Census,Town,VT,"Guildhall, Vermont",158,296,544,529,481,470,501,552,483,558,511,455,445,376,351.0,313,270,248.0,169.0,202,270,268.0,261.0
16538,17469,US,137347,44.4752777778,-72.7022222222,Census,Town,VT,"Stowe, Vermont",0,316,650,957,1570,1371,1771,2046,2049,1896,1886,1926,1991,1800,1654.0,1741,1720,1901.0,2388.0,2991,3433,4339.0,4314.0
16546,16035,US,91379,44.61,-72.65,Census,US County,VT,"Lamoille County, Vermont",0,0,0,0,0,10475,10872,12311,12448,12684,12831,12289,12585,11858,10947.0,11028,11388,11027.0,13309.0,16767,19735,23233.0,24475.0
16628,14271,US,137409,44.2152777778,-72.5861111111,Census,Town,VT,"Berlin, Vermont",0,684,1067,1455,1664,1598,1507,1545,1474,1380,1514,1021,1079,959,992.0,1111,1158,1306.0,2050.0,2454,2561,2864.0,2887.0
16691,6848,US,137427,43.0238888889,-72.6052777778,Census,Town,VT,"Brookline, Vermont",0,472,431,391,376,328,285,243,203,205,162,171,137,105,101.0,104,132,127.0,180.0,310,403,467.0,530.0
16827,8130,US,137413,44.2122222222,-72.8630555556,Census,Town,VT,"Fayston, Vermont",0,18,149,263,458,635,684,800,694,638,533,466,452,424,318.0,284,172,158.0,292.0,657,846,1141.0,1353.0
16883,12350,US,137420,44.1888888889,-72.8125,Census,Town,VT,"Waitsfield, Vermont",0,473,647,935,968,1048,1021,1005,948,938,815,760,709,682,723.0,706,661,658.0,837.0,1300,1422,1659.0,1719.0
16963,7634,US,137343,44.5027777778,-72.5108333333,Census,Town,VT,"Elmore, Vermont",12,45,157,157,442,476,504,602,637,682,593,550,553,468,382.0,300,312,237.0,292.0,421,573,849.0,855.0
17003,14991,US,91373,44.27,-72.62,Census,US County,VT,"Washington County, Vermont",0,0,0,14113,21378,23506,24654,27612,26520,25404,29606,36607,41702,38921,41733.0,41546,42870,42860.0,47659.0,52393,54928,58039.0,59534.0
17090,6061,US,260224,,,Census,village,VT,"Alburgh (village), Vermont",0,0,0,0,0,0,0,0,0,0,0,0,0,364,633.0,638,563,426.0,520.0,496,436,488.0,497.0
17438,15686,US,260264,44.1411111111,-72.6644444444,Census,Town,VT,"Northfield, Vermont",0,204,426,690,1412,2013,2922,4329,3410,2836,2628,2855,3226,3096,3438.0,3601,4314,4511.0,4870.0,5435,5610,5791.0,6207.0
17627,14027,US,137297,44.495,-73.1825,Census,City,VT,"Winooski, Vermont",0,0,0,0,0,0,0,0,0,2833,3659,3659,4520,4932,5308.0,6036,6734,7420.0,7309.0,6318,6649,6561.0,7267.0
17715,6711,US,137371,44.9566666667,-72.1411111111,Census,Village,VT,"Derby Center, Vermont",0,0,0,0,0,0,0,0,0,0,0,297,316,292,300.0,346,383,433.0,547.0,598,684,670.0,597.0
17726,11865,US,137267,44.24,-72.2388888889,Census,Town,VT,"Groton, Vermont",45,248,449,595,836,928,895,939,811,1014,1040,1059,915,902,803.0,764,712,631.0,666.0,667,862,876.0,1022.0
17733,12207,US,260222,44.9197222222,-73.1211111111,Census,Village,VT,"Swanton (village), Vermont",0,0,0,0,0,0,0,0,0,1200,1878,1168,1236,1371,1558.0,1461,2275,2390.0,2630.0,2520,2360,2548.0,2386.0
17813,8436,US,137442,43.0613888889,-72.9041666667,Census,Town,VT,"Stratton, Vermont",95,271,265,272,312,341,286,366,294,302,222,271,86,90,55.0,117,54,38.0,104.0,122,121,136.0,216.0
18011,9143,US,137277,44.6541666667,-72.0291666667,Census,Town,VT,"Sutton, Vermont",0,144,433,697,1005,1068,1001,987,920,838,746,694,711,659,596.0,561,528,476.0,438.0,667,854,1001.0,1029.0
18229,8927,US,137307,44.7169444444,-71.7766666667,Census,Town,VT,"Ferdinand, Vermont",0,0,0,0,0,0,0,34,33,40,73,41,213,106,18.0,17,10,16.0,14.0,12,23,33.0,32.0
