,article_length,country,id,lat,lon,poptype,settlement_type,state,title,y1790,y1800,y1810,y1820,y1830,y1840,y1850,y1860,y1870,y1880,y1890,y1900,y1910,y1920,y1930,y1940,y1950,y1960,y1970,y1980,y1990,y2000,y2010
15067,10058,US,134953,44.1516666667,-103.311388889,Census,CDP,SD,"Blackhawk, South Dakota",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,1608,1995,2432.0,2892.0
15102,15763,US,134844,45.0333333333,-99.1280555556,Census,City,SD,"Faulkton, South Dakota",0,0,0,0,0,0,0,0,0,0,462,539,802,709,739.0,747,837,1051.0,955.0,981,809,785.0,736.0
15172,14253,US,134984,43.8936111111,-103.426111111,Census,Town,SD,"Keystone, South Dakota",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,295,232,311.0,337.0
15193,14386,US,134884,45.5497222222,-103.975277778,Census,Town,SD,"Camp Crook, South Dakota",0,0,0,0,0,0,0,0,0,0,0,0,120,163,161.0,227,122,90.0,150.0,100,146,56.0,63.0
15337,11703,US,91786,44.94,-98.35,Census,US County,SD,"Spink County, South Dakota",0,0,0,0,0,0,0,0,0,477,10581,9487,15981,15768,15304.0,12527,12204,11706.0,10595.0,9201,7981,7454.0,6415.0
15420,10919,US,134845,45.1925,-99.4669444444,Census,Town,SD,"Onaka, South Dakota",0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.0,139,158,85.0,69.0,70,52,30.0,15.0
15449,14013,US,151046,44.4555555556,-98.6991666667,Census,City,SD,"Wessington, South Dakota",0,0,0,0,0,0,0,0,0,0,0,0,576,728,681.0,516,467,378.0,380.0,327,265,248.0,170.0
15514,13863,US,134740,44.2833333333,-96.6861111111,Census,Town,SD,"Aurora, South Dakota",0,0,0,0,0,0,0,0,0,0,0,0,236,246,166.0,225,202,232.0,237.0,507,619,500.0,532.0
15589,11145,US,134916,44.12,-97.2180555556,Census,Town,SD,"Ramona, South Dakota",0,0,0,0,0,0,0,0,0,0,0,172,312,356,279.0,265,278,247.0,227.0,241,194,190.0,174.0
15623,11616,US,134926,43.2222222222,-96.4894444444,Census,Town,SD,"Fairview, South Dakota",0,0,0,0,0,0,0,0,0,0,0,0,107,174,156.0,150,155,101.0,72.0,90,73,94.0,60.0
15687,11055,US,135000,45.3327777778,-97.1975,Census,Town,SD,"Ortley, South Dakota",0,0,0,0,0,0,0,0,0,0,0,0,192,187,157.0,184,144,127.0,111.0,80,63,54.0,65.0
15725,11143,US,135009,45.9191666667,-96.5727777778,Census,Town,SD,"White Rock, South Dakota",0,0,0,0,0,0,0,0,0,0,0,170,368,353,281.0,220,113,76.0,35.0,10,7,18.0,3.0
15791,13161,US,134968,43.7144444444,-96.5019444444,Census,City,SD,"Garretson, South Dakota",0,0,0,0,0,0,0,0,0,0,341,500,668,715,655.0,666,745,850.0,847.0,963,924,1165.0,1166.0
15880,13640,US,134932,43.9041666667,-99.8627777778,Census,Town,SD,"Kennebec, South Dakota",0,0,0,0,0,0,0,0,0,0,0,0,252,341,349.0,390,374,372.0,372.0,334,284,286.0,240.0
16062,11828,US,91797,44.57,-102.71,Census,US County,SD,"Meade County, South Dakota",0,0,0,0,0,0,0,0,0,0,4640,4907,12640,9367,11482.0,9735,11516,12044.0,16618.0,20717,21878,24253.0,25434.0
16065,11528,US,135029,44.7388888889,-98.5077777778,Census,Town,SD,"Tulare, South Dakota",0,0,0,0,0,0,0,0,0,0,0,0,0,324,305.0,244,212,225.0,211.0,238,244,221.0,207.0
16068,12239,US,134835,45.4516666667,-99.6577777778,Census,City,SD,"Bowdle, South Dakota",0,0,0,0,0,0,0,0,0,0,0,622,671,818,773.0,757,788,673.0,667.0,644,589,571.0,502.0
16095,10856,US,5470404,44.1975,-103.345555556,Census,City,SD,"Summerset, South Dakota",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,1814.0
16203,12189,US,134831,43.4244444444,-98.4061111111,Census,City,SD,"Corsica, South Dakota",0,0,0,0,0,0,0,0,0,0,0,0,286,346,516.0,452,551,479.0,615.0,644,619,644.0,592.0
16263,13523,US,134764,44.7163888889,-103.423055556,Census,City,SD,"Newell, South Dakota",0,0,0,0,0,0,0,0,0,0,0,0,0,414,547.0,683,784,797.0,664.0,638,675,646.0,603.0
16268,13313,US,91803,44.36,-103.79,Census,US County,SD,"Lawrence County, South Dakota",0,0,0,0,0,0,0,0,0,13218,11673,17897,19694,13029,13920.0,19093,16648,17075.0,17453.0,18339,20655,21802.0,24097.0
16297,11755,US,134995,45.07,-99.7708333333,Census,Town,SD,"Lebanon, South Dakota",0,0,0,0,0,0,0,0,0,0,0,0,0,325,334.0,310,215,198.0,182.0,129,115,86.0,47.0
16407,7836,US,135034,43.3036111111,-100.6325,Census,CDP,SD,"Antelope, South Dakota",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,744,867.0,826.0
16410,13332,US,91775,44.98,-101.67,Census,US County,SD,"Ziebach County, South Dakota",0,0,0,0,0,0,0,0,0,0,0,0,0,3718,4039.0,2875,2606,2495.0,2221.0,2308,2220,2519.0,2801.0
16470,14003,US,134899,43.8352777778,-101.512222222,Census,City,SD,"Kadoka, South Dakota",0,0,0,0,0,0,0,0,0,0,0,0,222,341,385.0,464,584,840.0,815.0,832,736,706.0,654.0
16501,12369,US,134749,45.6113888889,-98.3119444444,Census,City,SD,"Columbia, South Dakota",0,0,0,0,0,0,0,0,0,133,400,143,235,327,251.0,275,270,272.0,240.0,161,133,140.0,136.0
16515,11688,US,134998,45.3341666667,-96.7644444444,Census,Town,SD,"Corona, South Dakota",0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.0,177,191,150.0,133.0,126,118,112.0,109.0
16589,12396,US,134769,45.9,-100.288333333,Census,Town,SD,"Pollock, South Dakota",0,0,0,0,0,0,0,0,0,0,0,0,304,437,481.0,527,395,417.0,341.0,355,379,339.0,241.0
16590,26252,US,134923,44.4897222222,-103.8525,Census,City,SD,"Spearfish, South Dakota",0,0,0,0,0,0,0,0,0,170,678,1166,1130,1254,1577.0,2139,2755,3682.0,4661.0,5251,6966,8606.0,10494.0
16640,12916,US,134959,44.1694444444,-97.7158333333,Census,City,SD,"Carthage, South Dakota",0,0,0,0,0,0,0,0,0,0,200,265,554,667,590.0,512,458,368.0,362.0,274,221,187.0,144.0
16747,11208,US,91810,44.55,-99.48,Census,US County,SD,"Hyde County, South Dakota",0,0,0,0,0,0,0,0,0,0,1860,1492,3307,3315,3690.0,3113,2811,2602.0,2515.0,2069,1696,1671.0,1420.0
16784,11648,US,91796,43.58,-100.76,Census,US County,SD,"Mellette County, South Dakota",0,0,0,0,0,0,0,0,0,0,0,0,1700,3850,5293.0,4107,3046,2664.0,2420.0,2249,2137,2083.0,2048.0
16905,11222,US,134766,45.8877777778,-99.8077777778,Census,Town,SD,"Artas, South Dakota",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,87.0,73.0,43,28,13.0,9.0
16923,11754,US,91785,44.4,-100.75,Census,US County,SD,"Stanley County, South Dakota",0,0,0,0,0,0,0,0,0,793,1028,1341,14975,2908,2381.0,1959,2055,4085.0,2457.0,2533,2453,2772.0,2966.0
16944,14137,US,57779,42.92,-96.97,Census,US County,SD,"Clay County, South Dakota",0,0,0,0,0,0,0,0,2621,5001,7509,9316,8711,9654,10088.0,9592,10993,10810.0,12923.0,13689,13186,13537.0,13864.0
17019,13158,US,134751,45.4511111111,-98.0991666667,Census,City,SD,"Groton, South Dakota",0,0,0,0,0,0,0,0,0,0,684,700,1108,1273,1009.0,946,1084,1063.0,1021.0,1230,1196,1356.0,1458.0
17043,11632,US,135022,45.1591666667,-98.3233333333,Census,Town,SD,"Brentford, South Dakota",0,0,0,0,0,0,0,0,0,0,0,0,0,132,174.0,161,132,96.0,94.0,91,69,65.0,77.0
17159,12458,US,135069,42.9211111111,-97.2794444444,Census,Town,SD,"Mission Hill, South Dakota",0,0,0,0,0,0,0,0,0,0,0,0,0,167,184.0,195,169,165.0,161.0,197,180,183.0,177.0
17647,18259,US,91799,43.67,-97.36,Census,US County,SD,"McCook County, South Dakota",0,0,0,0,0,0,0,0,0,1283,6448,8689,9589,9990,10316.0,9793,8828,8268.0,7246.0,6444,5688,5832.0,5618.0
17666,11561,US,134881,43.7247222222,-97.6886111111,Census,Town,SD,"Farmer, South Dakota",0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.0,130,114,95.0,58.0,27,23,18.0,10.0
17830,10408,US,91776,43.01,-97.39,Census,US County,SD,"Yankton County, South Dakota",0,0,0,0,0,0,0,0,2097,8390,10414,12649,13135,15233,16589.0,16725,16804,17551.0,19039.0,18952,19252,21652.0,22438.0
17919,14420,US,134919,44.3672222222,-103.769722222,Census,City,SD,"Central City, South Dakota",0,0,0,0,0,0,0,0,0,1008,519,0,296,199,198.0,302,218,247.0,188.0,177,185,149.0,134.0
18020,13048,US,135056,43.1727777778,-97.0808333333,Census,City,SD,"Viborg, South Dakota",0,0,0,0,0,0,0,0,0,0,0,222,410,618,719.0,659,644,699.0,662.0,812,763,832.0,782.0
18070,16193,US,151047,44.3644444444,-97.1347222222,Census,City,SD,"Arlington, South Dakota",0,0,0,0,0,0,0,0,0,0,270,314,791,1011,1020.0,1157,1096,996.0,954.0,991,908,992.0,915.0
18115,13586,US,134864,43.2338888889,-99.4286111111,Census,City,SD,"Gregory, South Dakota",0,0,0,0,0,0,0,0,0,0,0,0,1142,1067,1034.0,1246,1375,1478.0,1756.0,1503,1486,1342.0,1295.0
18116,11686,US,135066,45.5055555556,-100.031388889,Census,City,SD,"Selby, South Dakota",0,0,0,0,0,0,0,0,0,0,0,0,558,564,548.0,599,706,979.0,957.0,884,707,736.0,642.0
