,article_length,country,id,lat,lon,poptype,settlement_type,state,title,y1790,y1800,y1810,y1820,y1830,y1840,y1850,y1860,y1870,y1880,y1890,y1900,y1910,y1920,y1930,y1940,y1950,y1960,y1970,y1980,y1990,y2000,y2010
9639,9338,US,123378,47.5597222222,-109.377222222,Census,Town,MT,"Winifred, Montana",0,0,0,0,0,0,0,0,0,0,0,0,0,262,251.0,300,217,220.0,190.0,155,150,156.0,208.0
9766,14629,US,123394,45.8913888889,-111.551666667,Census,City,MT,"Three Forks, Gallatin County, Montana",0,0,0,0,0,0,0,0,0,0,0,0,674,1071,884.0,876,1114,1161.0,1188.0,1247,1203,1728.0,1869.0
9865,13659,US,123560,45.885,-110.603611111,Census,Town,MT,"Clyde Park, Montana",0,0,0,0,0,0,0,0,0,0,0,0,0,352,302.0,216,280,253.0,244.0,283,282,310.0,288.0
9898,13462,US,123573,48.1727777778,-111.947222222,Census,[City],MT,"Conrad, Montana",0,0,0,0,0,0,0,0,0,0,0,0,888,988,1499.0,1471,1865,2665.0,2770.0,3074,2891,2753.0,2570.0
10025,11868,US,94356,45.81,-109.94,Census,US County,MT,"Sweet Grass County, Montana",0,0,0,0,0,0,0,0,0,0,0,3086,4029,4926,3944.0,3719,3621,3290.0,2980.0,3216,3154,3609.0,3651.0
10054,13520,US,95451,46.33,-111.5,Census,US County,MT,"Broadwater County, Montana",0,0,0,0,0,0,0,0,0,0,0,2641,3491,3239,2738.0,3451,2922,2804.0,2526.0,3267,3318,4385.0,5612.0
10088,69460,US,123354,47.5036111111,-111.286388889,Census,City,MT,"Great Falls, Montana",0,0,0,0,0,0,0,0,0,0,3979,14930,13948,24121,28822.0,29928,39214,55244.0,60091.0,56725,55097,56690.0,58505.0
10160,12249,US,123651,46.6788888889,-109.753055556,Census,City,MT,"Judith Gap, Montana",0,0,0,0,0,0,0,0,0,0,0,0,0,522,288.0,212,175,185.0,160.0,213,133,164.0,126.0
10582,13542,US,123617,47.4586111111,-114.885,Census,Town,MT,"Plains, Montana",0,0,0,0,0,0,0,0,0,0,0,0,481,452,522.0,624,714,769.0,1046.0,1116,992,1126.0,1048.0
10686,24780,US,123375,47.0647222222,-109.43,Census,City,MT,"Lewistown, Montana",0,0,0,0,0,0,0,0,0,72,785,1096,2992,6120,5358.0,5874,6573,7408.0,6437.0,7104,6051,5813.0,5901.0
11270,15741,US,123534,47.0036111111,-114.478055556,Census,Town,MT,"Alberton, Montana",0,0,0,0,0,0,0,0,0,0,0,0,0,0,276.0,283,326,356.0,363.0,368,354,374.0,420.0
11658,19133,US,123642,46.2905555556,-107.23,Census,Town,MT,"Hysham, Montana",0,0,0,0,0,0,0,0,0,0,0,0,0,360,258.0,392,410,494.0,373.0,449,361,330.0,312.0
11662,14330,US,123398,48.5569444444,-113.014444444,Census,Town,MT,"Browning, Montana",0,0,0,0,0,0,0,0,0,0,0,0,0,986,1172.0,1825,1691,2011.0,1700.0,1226,1170,1065.0,1016.0
11812,14108,US,123349,45.8891666667,-104.549722222,Census,Town,MT,"Ekalaka, Montana",0,0,0,0,0,0,0,0,0,0,0,0,0,433,475.0,719,904,738.0,663.0,620,439,410.0,332.0
11819,11329,US,94366,48.73,-104.5,Census,US County,MT,"Sheridan County, Montana",0,0,0,0,0,0,0,0,0,0,0,0,0,13847,9869.0,7814,6674,6458.0,5779.0,5414,4732,4105.0,3384.0
11917,13414,US,95454,45.12,-112.9,Census,US County,MT,"Beaverhead County, Montana",0,0,0,0,0,0,0,0,722,2712,4655,5615,6446,7369,6654.0,6943,6671,7194.0,8187.0,8186,8424,9202.0,9246.0
12113,11877,US,94417,46.78,-111.3,Census,US County,MT,"Meagher County, Montana",0,0,0,0,0,0,0,0,1387,2743,4749,2526,4190,2622,2272.0,2237,2079,2616.0,2122.0,2154,1819,1932.0,1891.0
12116,13484,US,95447,47.88,-110.44,Census,US County,MT,"Chouteau County, Montana",0,0,0,0,0,0,0,0,517,3068,4741,10966,17191,11051,8635.0,7316,6974,7348.0,6473.0,6092,5452,5970.0,5813.0
12126,10662,US,123406,46.6680555556,-113.146388889,Census,Town,MT,"Drummond, Montana",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,531,577.0,494.0,414,264,318.0,309.0
12398,10456,US,123600,48.3358333333,-104.490277778,Census,Town,MT,"Froid, Montana",0,0,0,0,0,0,0,0,0,0,0,0,0,410,434.0,441,555,418.0,330.0,323,195,195.0,185.0
12704,10713,US,94424,47.65,-114.09,Census,US County,MT,"Lake County, Montana",0,0,0,0,0,0,0,0,0,0,0,0,0,0,9541.0,13490,13835,13104.0,14445.0,19056,21041,26507.0,28746.0
12853,10132,US,123323,44.6358333333,-112.591944444,Census,Town,MT,"Lima, Montana",0,0,0,0,0,0,0,0,0,0,0,0,0,476,459.0,554,483,397.0,351.0,272,265,242.0,221.0
12932,14797,US,123607,46.2666666667,-106.677777778,Census,City,MT,"Forsyth, Montana",0,0,0,0,0,0,0,0,0,0,308,0,1398,1838,1591.0,1696,1906,2032.0,1873.0,2553,2178,1944.0,1777.0
13006,8858,US,123336,48.5316666667,-108.784444444,Census,City,MT,"Harlem, Montana",0,0,0,0,0,0,0,0,0,0,0,0,383,721,708.0,1166,1107,1267.0,1094.0,1023,882,848.0,808.0
13204,14211,US,95453,45.43,-107.49,Census,US County,MT,"Big Horn County, Montana",0,0,0,0,0,0,0,0,0,0,0,0,0,7015,8543.0,10419,9824,10007.0,10057.0,11096,11337,12671.0,12865.0
13271,11212,US,94418,47.65,-105.8,Census,US County,MT,"McCone County, Montana",0,0,0,0,0,0,0,0,0,0,0,0,0,4747,4790.0,3798,3258,3321.0,2875.0,2702,2276,1977.0,1734.0
13367,16714,US,123623,48.7761111111,-104.558888889,Census,City,MT,"Plentywood, Montana",0,0,0,0,0,0,0,0,0,0,0,0,0,888,1226.0,1574,1862,2121.0,2381.0,2476,2136,2061.0,1734.0
13416,22613,US,39624694,47.11,-108.26,Census,US County,MT,"Petroleum County, Montana",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2045.0,1083,1026,894.0,675.0,655,519,493.0,494.0
13587,13138,US,95441,47.26,-109.22,Census,US County,MT,"Fergus County, Montana",0,0,0,0,0,0,0,0,0,0,3514,6937,17385,28344,16531.0,14040,14015,14018.0,12611.0,13076,12083,11893.0,11586.0
13819,9082,US,123501,48.46,-115.891111111,Census,City,MT,"Troy, Montana",0,0,0,0,0,0,0,0,0,0,0,0,0,763,498.0,796,770,855.0,1046.0,1088,953,957.0,938.0
14089,24598,US,123658,45.6738888889,-108.770833333,Census,City,MT,"Laurel, Montana",0,0,0,0,0,0,0,0,0,0,50,368,806,2338,2558.0,2754,3663,4601.0,4454.0,5481,5686,6255.0,6718.0
14187,11061,US,94390,47.79,-104.56,Census,US County,MT,"Richland County, Montana",0,0,0,0,0,0,0,0,0,0,0,0,0,8989,9633.0,10209,10366,10504.0,9837.0,12243,10716,9667.0,9746.0
14285,33036,US,123602,48.0913888889,-105.6425,Census,City,MT,"Wolf Point, Montana",0,0,0,0,0,0,0,0,0,0,0,0,0,2098,1539.0,1960,2557,3585.0,3095.0,3074,2880,2663.0,2621.0
14362,11397,US,95442,46.35,-104.41,Census,US County,MT,"Fallon County, Montana",0,0,0,0,0,0,0,0,0,0,0,0,0,4548,4568.0,3719,3660,3997.0,4050.0,3763,3103,2837.0,2890.0
14367,10026,US,94416,47.15,-114.98,Census,US County,MT,"Mineral County, Montana",0,0,0,0,0,0,0,0,0,0,0,0,0,2327,1626.0,2135,2081,3037.0,2958.0,3675,3315,3884.0,4223.0
14560,71515,US,123391,45.6777777778,-111.047222222,Census,City,MT,"Bozeman, Montana",0,0,0,0,0,0,0,0,168,894,2143,3419,5187,6183,6855.0,8665,11325,13361.0,18670.0,21645,22660,27509.0,37280.0
14682,20780,US,901884,46.1333333333,-112.933333333,Census,City,MT,"Anaconda, Montana",0,0,0,0,0,0,0,0,0,700,3975,9453,10134,11668,12494.0,11004,11254,12054.0,9771.0,12518,10278,9417.0,9298.0
14824,10126,US,124876,47.3188888889,-109.946666667,Census,Town,MT,"Denton, Montana",0,0,0,0,0,0,0,0,0,0,0,0,0,431,345.0,406,435,410.0,398.0,356,350,301.0,255.0
15018,15752,US,123449,45.8702777778,-112.098333333,Census,Town,MT,"Whitehall, Montana",0,0,0,0,0,0,0,0,0,0,0,0,417,629,553.0,818,928,898.0,1035.0,1030,1067,1044.0,1038.0
15038,13089,US,123334,48.5833333333,-109.233333333,Census,City,MT,"Chinook, Montana",0,0,0,0,0,0,0,0,0,0,0,0,780,1217,1320.0,2051,2307,2326.0,1813.0,1660,1512,1386.0,1203.0
15198,47579,US,123649,46.4363888889,-109.833611111,Census,City,MT,"Harlowton, Montana",0,0,0,0,0,0,0,0,0,0,0,0,770,1856,1473.0,1547,1733,1734.0,1375.0,1181,1049,1062.0,997.0
15264,13756,US,94423,47.11,-112.38,Census,US County,MT,"Lewis and Clark County, Montana",0,0,0,0,0,0,0,0,5040,6521,19145,19171,21853,18660,18224.0,22131,24540,28006.0,33281.0,43039,47495,55716.0,63395.0
15764,13044,US,123390,45.7833333333,-111.183333333,Census,City,MT,"Belgrade, Montana",0,0,0,0,0,0,0,0,0,30,0,0,561,499,533.0,618,663,1057.0,1307.0,2336,3411,5728.0,7389.0
15825,13337,US,123380,48.3702777778,-114.188888889,Census,City,MT,"Columbia Falls, Montana",0,0,0,0,0,0,0,0,0,0,0,0,601,611,637.0,637,1232,2132.0,2652.0,3112,2942,3645.0,4688.0
15954,12348,US,123611,47.6088888889,-114.671944444,Census,Town,MT,"Hot Springs, Montana",0,0,0,0,0,0,0,0,0,0,0,0,0,0,447.0,663,733,585.0,664.0,601,411,531.0,544.0
16358,15969,US,95437,48.7,-113.02,Census,US County,MT,"Glacier County, Montana",0,0,0,0,0,0,0,0,0,0,0,0,0,4178,5297.0,9034,9645,11565.0,10783.0,10628,12121,13247.0,13447.0
16491,23623,US,123412,48.55,-109.683333333,Census,City,MT,"Havre, Montana",0,0,0,0,0,0,0,0,0,0,0,1033,3624,5429,6372.0,6427,8086,10740.0,10558.0,10891,10201,9621.0,9310.0
16664,9435,US,124885,47.1530555556,-110.219166667,Census,Town,MT,"Stanford, Montana",0,0,0,0,0,0,0,0,0,0,0,0,0,300,509.0,529,542,615.0,505.0,595,529,454.0,401.0
16855,13816,US,123397,47.3216666667,-106.91,Census,Town,MT,"Jordan, Montana",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,557.0,529.0,485,494,364.0,343.0
16927,9244,US,123655,46.0977777778,-108.878055556,Census,Town,MT,"Broadview, Montana",0,0,0,0,0,0,0,0,0,0,0,0,0,191,260.0,140,164,160.0,123.0,120,133,150.0,192.0
17084,13481,US,123435,48.5555555556,-110.423055556,Census,Town,MT,"Hingham, Montana",0,0,0,0,0,0,0,0,0,0,0,0,0,154,251.0,205,214,254.0,262.0,186,181,157.0,118.0
17101,10159,US,123569,48.3952777778,-108.245833333,Census,Town,MT,"Dodson, Montana",0,0,0,0,0,0,0,0,0,0,0,0,0,365,249.0,397,330,313.0,196.0,158,137,122.0,124.0
17172,11559,US,123361,48.1777777778,-110.114722222,Census,Town,MT,"Big Sandy, Montana",0,0,0,0,0,0,0,0,0,0,0,0,0,589,633.0,596,743,954.0,827.0,835,740,703.0,598.0
17228,10720,US,123532,47.4169444444,-105.588611111,Census,Town,MT,"Circle, Montana",0,0,0,0,0,0,0,0,0,0,0,0,0,0,519.0,685,856,1117.0,964.0,931,805,644.0,615.0
17231,12080,US,123405,46.2988888889,-109.255555556,Census,Town,MT,"Ryegate, Montana",0,0,0,0,0,0,0,0,0,0,0,0,0,405,292.0,348,339,314.0,261.0,273,260,268.0,245.0
17336,13705,US,123341,46.3202777778,-111.517777778,Census,City,MT,"Townsend, Montana",0,0,0,0,0,0,0,0,0,0,245,446,759,897,735.0,1309,1316,1528.0,1371.0,1587,1635,1867.0,1878.0
17587,15265,US,124891,47.6880555556,-114.156666667,Census,Town,MT,"Polson, Montana",0,0,0,0,0,0,0,0,0,0,0,0,0,1132,1455.0,2156,2280,2314.0,2464.0,2798,3291,4041.0,4488.0
17883,14251,US,123371,48.7908333333,-105.42,Census,City,MT,"Scobey, Montana",0,0,0,0,0,0,0,0,0,0,0,0,0,1170,1259.0,1311,1628,1726.0,1486.0,1382,1154,1082.0,1017.0
18005,20734,US,123606,45.8922222222,-106.628888889,Census,City,MT,"Colstrip, Montana",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,2346.0,2214.0
18207,25458,US,25609838,46.4083333333,-105.84,Census,City,MT,"Miles City, Montana",0,0,0,0,0,0,0,0,0,629,956,1938,4697,7937,7175.0,7313,9243,9665.0,9023.0,9602,8461,8487.0,8410.0
18342,17419,US,123355,46.9330555556,-110.736666667,Census,Town,MT,"Neihart, Montana",0,0,0,0,0,0,0,0,0,0,0,833,268,749,169.0,466,289,150.0,109.0,91,53,91.0,51.0
18644,13295,US,123533,46.5463888889,-110.9025,Census,City,MT,"White Sulphur Springs, Montana",0,0,0,0,0,0,0,0,0,0,0,0,417,629,553.0,818,929,898.0,1200.0,1302,963,984.0,939.0
18959,9470,US,123593,47.8516666667,-104.048611111,Census,Town,MT,"Fairview, Montana",0,0,0,0,0,0,0,0,0,0,0,0,0,513,576.0,901,942,1006.0,956.0,1366,869,709.0,840.0
18988,9145,US,123598,48.1494444444,-104.916388889,Census,Town,MT,"Brockton, Montana",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,367.0,401.0,374,365,245.0,255.0
19051,10381,US,123350,47.3858333333,-110.926666667,Census,City,MT,"Belt, Montana",0,0,0,0,0,0,0,0,0,0,0,0,1158,967,810.0,744,702,757.0,656.0,825,571,633.0,597.0
19053,21944,US,123388,48.4116666667,-114.34,Census,City,MT,"Whitefish, Montana",0,0,0,0,0,0,0,0,0,0,640,446,417,574,575.0,858,1025,1519.0,3349.0,3703,4368,5032.0,6357.0
19252,9210,US,123494,48.8991666667,-115.168611111,Census,Town,MT,"Rexford, Montana",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,243.0,130,132,151.0,105.0
19288,18264,US,123372,47.1086111111,-104.710555556,Census,City,MT,"Glendive, Montana",0,0,0,0,0,0,0,0,0,500,720,1200,2428,3816,4629.0,4524,5254,7058.0,6305.0,5978,4802,4729.0,4935.0
19456,10072,US,123635,47.8475,-111.714444444,Census,Town,MT,"Dutton, Montana",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,447,431,504.0,415.0,359,392,389.0,316.0
19506,12070,US,94354,48.65,-111.69,Census,US County,MT,"Toole County, Montana",0,0,0,0,0,0,0,0,0,0,0,0,0,3724,6714.0,6769,6867,7904.0,5839.0,5559,5046,5267.0,5324.0
19922,12001,US,94421,48.54,-115.41,Census,US County,MT,"Lincoln County, Montana",0,0,0,0,0,0,0,0,0,0,0,0,3638,7797,7089.0,7882,8693,12537.0,18063.0,17752,17481,18837.0,19687.0
19924,12644,US,94408,45.38,-105.64,Census,US County,MT,"Powder River County, Montana",0,0,0,0,0,0,0,0,0,0,0,0,0,3357,3909.0,3159,2693,2485.0,2862.0,2520,2090,1858.0,1743.0
19933,21054,US,95439,45.56,-111.17,Census,US County,MT,"Gallatin County, Montana",0,0,0,0,0,0,0,0,1578,3643,6246,9553,14079,15864,16124.0,18269,21902,26045.0,32505.0,42865,50463,67831.0,89513.0
20164,10039,US,94413,46.49,-108.4,Census,US County,MT,"Musselshell County, Montana",0,0,0,0,0,0,0,0,0,0,0,0,0,12030,7242.0,5717,5408,4888.0,3734.0,4428,4106,4497.0,4538.0
