,article_length,country,id,lat,lon,poptype,settlement_type,state,title,y1790,y1800,y1810,y1820,y1830,y1840,y1850,y1860,y1870,y1880,y1890,y1900,y1910,y1920,y1930,y1940,y1950,y1960,y1970,y1980,y1990,y2000,y2010
18189,16554,US,111192,37.8986111111,-88.9233333333,Census,City,IL,"West Frankfort, Illinois",0,0,0,0,0,0,0,0,0,0,0,0,2111,8478,14683.0,12383,11384,9027.0,8854.0,9437,8526,8196.0,8182.0
18193,18801,US,112101,40.7833333333,-89.3666666667,Census,Village,IL,"Metamora, Illinois",0,0,0,0,0,0,0,966,762,828,758,758,694,683,707.0,896,1368,1808.0,2176.0,2482,2520,2700.0,3636.0
18206,12118,US,111934,38.55,-89.9166666667,Census,Village,IL,"Shiloh, Illinois",0,0,0,0,0,0,0,0,298,0,0,0,395,381,384.0,409,453,701.0,945.0,1045,2655,7643.0,12651.0
18208,10976,US,111204,40.6988888889,-90.0036111111,Census,City,IL,"Farmington, Illinois",0,0,0,0,0,0,0,0,0,1111,1375,1729,2421,2631,2269.0,2225,2651,2831.0,2959.0,3118,2535,2601.0,2448.0
18263,9405,US,111872,39.8544444444,-89.4611111111,Census,Village,IL,"Dawson, Illinois",0,0,0,0,0,0,0,0,0,0,0,574,620,602,394.0,396,374,393.0,427.0,532,536,466.0,509.0
18267,11786,US,112011,38.3480555556,-89.3816666667,Census,City,IL,"Nashville, Illinois",0,0,0,0,0,0,0,872,1640,2222,2084,2184,2135,2209,2243.0,2418,2432,2606.0,3027.0,3186,3202,3147.0,3258.0
18268,6533,US,111311,40.6758333333,-88.1161111111,Census,Village,IL,"Thawville, Illinois",0,0,0,0,0,0,0,0,0,0,0,0,318,318,242.0,293,267,246.0,271.0,275,241,258.0,241.0
18270,11500,US,96202,37.22,-88.71,Census,US County,IL,"Massac County, Illinois",0,0,0,0,0,0,4092,6213,9581,10443,11313,13110,14200,13559,14081.0,14937,13594,14341.0,13889.0,14990,14752,15161.0,15429.0
18274,11108,US,111673,40.4488888889,-88.6316666667,Census,Village,IL,"Arrowsmith, Illinois",0,0,0,0,0,0,0,0,0,0,0,317,366,344,297.0,294,316,319.0,305.0,292,313,298.0,294.0
18304,8696,US,111863,37.7641666667,-88.5144444444,Census,Village,IL,"Muddy, Illinois",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,95.0,109.0,88,87,78.0,68.0
18324,17962,US,111711,38.4491666667,-90.2086111111,Census,City,IL,"Columbia, Illinois",0,0,0,0,0,0,378,1080,1246,1308,1267,1197,2076,1592,1791.0,1871,2179,3174.0,4188.0,4269,5524,7922.0,9707.0
18326,73877,US,111444,41.1208333333,-88.8338888889,Census,City,IL,"Streator, Illinois",0,0,0,0,0,0,0,0,1486,5157,11414,14079,14253,14779,14728.0,14930,16469,16868.0,15600.0,14795,14121,14190.0,13710.0
18367,20134,US,110974,41.8922222222,-87.9438888889,Census,City,IL,"Elmhurst, Illinois",0,0,0,0,0,0,0,0,329,723,1050,1728,2360,4594,14055.0,15458,21273,36991.0,46392.0,44276,42029,42762.0,44121.0
18390,13233,US,111942,41.0944444444,-89.8622222222,Census,City,IL,"Toulon, Illinois",0,0,0,0,0,0,0,0,904,967,945,1057,1208,1235,1203.0,1230,1173,1213.0,1207.0,1390,1328,1400.0,1292.0
18419,10336,US,96191,39.64,-88.62,Census,US County,IL,"Moultrie County, Illinois",0,0,0,0,0,0,3234,6385,10385,13699,14481,15224,14630,14839,13247.0,13477,13171,13635.0,13263.0,14546,13930,14287.0,14846.0
18431,38895,US,111122,41.7947222222,-88.0169444444,Census,Village,IL,"Downers Grove, Illinois",0,0,0,0,0,0,0,0,0,586,960,2103,2601,2076,2923.0,9526,10886,18154.0,28544.0,36572,46858,48724.0,47833.0
18503,16744,US,111646,40.4605027778,-90.6740472222,Census,Unknown,IL,"Macomb, Illinois",0,0,0,0,0,0,756,1834,2748,3140,4052,5375,5774,6714,8509.0,8764,10592,12135.0,19643.0,19863,19952,18558.0,19288.0
18505,18038,US,111842,38.7333333333,-88.0833333333,Census,City,IL,"Olney, Illinois",0,0,0,0,0,0,0,1435,2680,3512,3831,4260,5011,4491,6140.0,7831,8612,8780.0,8974.0,9026,8664,8631.0,9115.0
18529,11005,US,65969,38.6333333333,-88.95,Census,City,IL,"Salem, Illinois",0,0,0,0,0,0,0,0,1182,1327,1493,1642,2669,3457,4420.0,7319,6159,6165.0,6187.0,7813,7470,7909.0,7485.0
18558,8929,US,111984,40.1144444444,-87.8752777778,Census,Village,IL,"Fithian, Illinois",0,0,0,0,0,0,0,0,0,165,0,309,386,482,461.0,423,414,495.0,562.0,540,512,506.0,485.0
18577,9472,US,111893,40.1211111111,-90.5630555556,Census,City,IL,"Rushville, Illinois",0,0,0,0,0,0,1251,1312,1539,1662,2031,2292,2422,2275,2388.0,2480,2682,2819.0,3300.0,3348,3229,3212.0,3192.0
18588,16927,US,96223,,,Census,US County,IL,"Kendall County, Illinois",0,0,0,0,0,0,7730,13074,12399,13083,12106,11467,10777,10074,10555.0,11105,12115,17540.0,26374.0,37202,39413,54544.0,114736.0
18595,9621,US,111566,39.0716666667,-89.7266666667,Census,City,IL,"Mount Olive, Illinois",0,0,0,0,0,0,0,0,0,709,1986,2935,3501,3503,3079.0,2559,2401,2295.0,2288.0,2357,2126,2150.0,2099.0
18597,8612,US,111097,41.7941666667,-88.9408333333,Census,Village,IL,"Lee, Illinois",0,0,0,0,0,0,0,0,0,218,264,287,303,289,269.0,257,251,228.0,252.0,304,319,313.0,337.0
