,article_length,country,id,lat,lon,poptype,settlement_type,state,title,y1790,y1800,y1810,y1820,y1830,y1840,y1850,y1860,y1870,y1880,y1890,y1900,y1910,y1920,y1930,y1940,y1950,y1960,y1970,y1980,y1990,y2000,y2010
21035,11185,US,134580,34.2052777778,-79.2580555556,Census,City,SC,"Mullins, South Carolina",0,0,0,0,0,0,0,0,0,0,242,828,1832,2379,3158.0,4392,4916,6229.0,6006.0,6068,5910,5029.0,4663.0
21108,10013,US,134586,34.6666666667,-79.5447222222,Census,Town,SC,"McColl, South Carolina",0,0,0,0,0,0,0,0,0,0,0,1311,1628,2129,1657.0,2391,2688,2479.0,2524.0,2677,2685,2498.0,2174.0
21110,8750,US,134663,35.1752777778,-82.1861111111,Census,City,SC,"Landrum, South Carolina",0,0,0,0,0,0,0,0,0,0,155,263,449,980,1212.0,1289,1333,1930.0,1859.0,2141,2347,2472.0,2376.0
21144,7063,US,134399,33.2413888889,-81.4530555556,Census,Town,SC,"Snelling, South Carolina",0,0,0,0,0,0,0,0,0,0,0,0,338,137,126.0,128,34,100.0,150.0,111,125,246.0,274.0
21155,9102,US,134667,34.905,-81.7572222222,Census,Town,SC,"Pacolet, South Carolina",0,0,0,0,0,0,0,0,0,0,0,365,410,398,309.0,352,455,1252.0,1418.0,1556,1736,2690.0,2235.0
21219,18565,US,151024,33.0,-80.0333333333,Census,City,SC,"Goose Creek, South Carolina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,3825.0,17811,24692,29208.0,35938.0
21314,13976,US,91894,34.33,-79.96,Census,US County,SC,"Darlington County, South Carolina",0,7631,9047,10949,13728,14822,16830,20361,26243,34485,29134,32388,36027,39126,41427.0,45198,50016,52928.0,53442.0,62717,61851,67394.0,68681.0
21369,19119,US,134703,33.6711111111,-79.8286111111,Census,City,SC,"Kingstree, South Carolina",0,0,0,0,0,0,0,0,0,384,539,760,1372,2074,2392.0,3182,3621,3847.0,3381.0,4147,3858,3496.0,3328.0
21529,13380,US,91870,34.08,-79.36,Census,US County,SC,"Marion County, South Carolina",0,6914,8884,10201,11208,13932,17407,21190,22160,34107,29976,35181,20596,23721,27221.0,30107,33110,32014.0,30270.0,34179,33899,35466.0,33062.0
21531,13710,US,134446,34.7713888889,-80.3916666667,Census,Town,SC,"Pageland, South Carolina",0,0,0,0,0,0,0,0,0,0,0,0,360,521,707.0,989,1925,2020.0,2122.0,2720,2666,2521.0,2760.0
21590,7958,US,134424,32.7055555556,-80.2630555556,Census,Town,SC,"Meggett, South Carolina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,224,188.0,180.0,249,787,1230.0,1226.0
21720,6769,US,134517,32.9266666667,-81.1877777778,Census,Town,SC,"Brunson, South Carolina",0,0,0,0,0,0,0,0,0,167,470,342,610,699,675.0,542,607,603.0,559.0,590,587,589.0,554.0
21730,10383,US,91872,34.16,-80.25,Census,US County,SC,"Lee County, South Carolina",0,0,0,0,0,0,0,0,0,0,0,0,25318,26827,24096.0,24908,23173,21832.0,18323.0,18929,18437,20119.0,19220.0
21783,10974,US,91901,33.67,-80.78,Census,US County,SC,"Calhoun County, South Carolina",0,0,0,0,0,0,0,0,0,0,0,0,16634,18384,16707.0,16229,14753,12256.0,10780.0,12206,12753,15185.0,15175.0
21850,7051,US,134708,34.9838888889,-81.4158333333,Census,Town,SC,"Hickory Grove, South Carolina",0,0,0,0,0,0,0,0,0,0,134,289,285,301,318.0,272,275,287.0,377.0,344,287,337.0,440.0
21919,7638,US,134668,34.865,-82.1047222222,Census,Town,SC,"Reidville, South Carolina",0,0,0,0,0,0,0,0,0,266,156,162,177,231,208.0,214,236,242.0,460.0,0,0,478.0,601.0
22058,7102,US,134653,33.8458333333,-81.6608333333,Census,Town,SC,"Ridge Spring, South Carolina",0,0,0,0,0,0,0,0,0,328,390,411,505,597,628.0,661,598,649.0,644.0,969,861,823.0,737.0
22119,9045,US,134416,33.6647222222,-80.7788888889,Census,Town,SC,"St. Matthews, South Carolina",0,0,0,0,0,0,0,0,0,271,524,758,1377,1780,1750.0,2187,2351,2433.0,2403.0,2496,2345,2107.0,2021.0
22188,7246,US,134615,33.5333333333,-80.5666666667,Census,Town,SC,"Elloree, South Carolina",0,0,0,0,0,0,0,0,0,0,311,413,540,925,1098.0,1123,1127,1031.0,940.0,909,939,742.0,692.0
22276,16157,US,134464,34.4177777778,-79.3680555556,Census,City,SC,"Dillon, South Carolina",0,0,0,0,0,0,0,0,0,0,82,1015,1757,2205,2731.0,3867,5171,6173.0,6391.0,7060,6829,6316.0,6788.0
22470,9758,US,134661,35.0475,-82.0902777778,Census,City,SC,"Inman, South Carolina",0,0,0,0,0,0,0,0,0,0,134,294,474,694,969.0,1115,1514,1714.0,1661.0,1554,1742,1884.0,2321.0
22620,6782,US,134610,33.2519444444,-80.8177777778,Census,Town,SC,"Branchville, South Carolina",0,0,0,0,0,0,0,0,366,517,732,1101,1471,1814,1689.0,1351,1353,1182.0,1011.0,1769,1107,1083.0,1024.0
22666,6271,US,134618,33.5536111111,-81.1205555556,Census,Town,SC,"Livingston, South Carolina",0,0,0,0,0,0,0,0,0,0,0,79,168,159,198.0,178,210,208.0,165.0,166,171,148.0,136.0
22786,6511,US,134619,33.5352777778,-81.1252777778,Census,Town,SC,"Neeses, South Carolina",0,0,0,0,0,0,0,0,0,0,0,0,143,289,320.0,364,328,347.0,388.0,557,410,413.0,374.0
22872,6794,US,134486,33.9175,-79.7433333333,Census,Town,SC,"Scranton, South Carolina",0,0,0,0,0,0,0,0,0,124,0,208,308,294,392.0,438,602,613.0,732.0,861,802,942.0,932.0
22873,6878,US,134458,33.0341666667,-80.8430555556,Census,Town,SC,"Williams, South Carolina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,218,254,194.0,201.0,205,188,116.0,117.0
23057,19132,US,91891,33.77,-81.97,Census,US County,SC,"Edgefield County, South Carolina",13289,18130,23160,25119,30509,32852,39262,39887,42486,45844,49259,25478,28281,23928,19326.0,17894,16591,15735.0,15692.0,17528,18375,24595.0,26985.0
23114,8901,US,134358,34.3322222222,-82.3872222222,Census,Town,SC,"Due West, South Carolina",0,0,0,0,0,0,330,0,400,449,644,631,672,702,620.0,593,1033,1166.0,1380.0,1366,1220,1209.0,1247.0
23157,12323,US,134443,34.6516666667,-80.3894444444,Census,Town,SC,"Jefferson, South Carolina",0,0,0,0,0,0,0,0,0,0,0,0,390,454,499.0,547,556,493.0,709.0,651,745,704.0,753.0
23249,12024,US,91866,33.9,-82.3,Census,US County,SC,"McCormick County, South Carolina",0,0,0,0,0,0,0,0,0,0,0,0,0,16444,11471.0,10367,9577,8629.0,7955.0,7797,8868,9958.0,10233.0
23496,146638,US,61024,32.7833333333,-79.9333333333,Census,City,SC,"Charleston, South Carolina",16359,18824,24711,24780,30289,29261,42985,40522,48956,49984,54955,55807,58833,67957,62265.0,71275,70174,60288.0,66945.0,69779,80414,96650.0,120083.0
23634,8032,US,134400,33.4005555556,-81.4225,Census,Town,SC,"Williston, South Carolina",0,0,0,0,0,0,0,0,0,426,503,617,624,854,1024.0,1107,896,2722.0,2594.0,3173,3099,3307.0,3139.0
23642,11622,US,134423,33.0889527778,-79.4672861111,Census,Town,SC,"McClellanville, South Carolina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,502.0,431,417,354.0,304.0,436,333,459.0,499.0
23650,6912,US,134585,34.58,-79.5433333333,Census,Town,SC,"Clio, South Carolina",0,0,0,0,0,0,0,0,0,0,0,508,780,1009,808.0,821,837,847.0,936.0,1031,882,774.0,726.0
23714,15744,US,151018,33.5130555556,-81.9627777778,Census,City,SC,"North Augusta, South Carolina",0,0,0,0,0,0,0,0,0,0,0,0,1136,1742,2003.0,2629,3659,10348.0,12883.0,13593,15351,17574.0,21348.0
23779,6337,US,134636,33.4361111111,-80.4197222222,Census,Town,SC,"Vance, South Carolina",0,0,0,0,0,0,0,0,0,0,0,81,97,124,121.0,125,106,85.0,54.0,89,214,208.0,170.0
23869,7238,US,134541,34.415,-80.3475,Census,Town,SC,"Bethune, South Carolina",0,0,0,0,0,0,0,0,0,0,0,0,317,299,522.0,620,639,579.0,506.0,481,405,352.0,334.0
23976,15799,US,134644,34.8816666667,-82.7075,Census,City,SC,"Pickens, South Carolina",0,0,0,0,0,0,0,0,0,212,283,449,897,895,1130.0,1637,1961,2198.0,2954.0,3199,3042,3012.0,3126.0
24020,7890,US,134554,34.6086111111,-82.1141666667,Census,Town,SC,"Gray Court, South Carolina",0,0,0,0,0,0,0,0,0,0,0,181,284,318,360.0,401,479,473.0,859.0,988,914,1021.0,795.0
24128,17615,US,134449,33.695,-80.2108333333,Census,City,SC,"Manning, South Carolina",0,0,0,0,0,0,0,0,0,0,1069,1430,1854,2022,1884.0,2381,2775,3917.0,4025.0,4746,4428,4025.0,4108.0
24631,6787,US,134398,33.1244444444,-81.3430555556,Census,Town,SC,"Kline, South Carolina",0,0,0,0,0,0,0,0,0,0,0,93,199,238,214.0,282,230,213.0,305.0,315,285,238.0,197.0
