,article_length,country,id,lat,lon,poptype,settlement_type,state,title,y1790,y1800,y1810,y1820,y1830,y1840,y1850,y1860,y1870,y1880,y1890,y1900,y1910,y1920,y1930,y1940,y1950,y1960,y1970,y1980,y1990,y2000,y2010
3772,3244,US,260417,44.6447222222,-90.9866666667,Census,town,WI,"Fairchild (town), Wisconsin",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,312,351.0,343.0
3803,10146,US,138884,43.3416666667,-91.0838888889,Census,Village,WI,"Ferryville, Wisconsin",0,0,0,0,0,0,0,0,0,0,0,0,0,203,266.0,306,216,194.0,183.0,227,154,174.0,176.0
3830,13090,US,139948,43.0147222222,-88.4725,Census,Village,WI,"Dousman, Wisconsin",0,0,0,0,0,0,0,0,0,0,0,0,0,235,256.0,272,328,410.0,451.0,1153,1277,1584.0,2302.0
3831,9638,US,260555,45.0688888889,-88.0477777778,Census,Village,WI,"Pound, Wisconsin",0,0,0,0,0,0,0,0,0,0,0,0,0,228,246.0,310,354,273.0,284.0,407,434,355.0,377.0
3891,9428,US,138966,45.1872222222,-87.1238888889,Census,Village,WI,"Sister Bay, Wisconsin",0,0,0,0,0,0,0,0,0,0,0,0,0,190,238.0,309,429,520.0,483.0,564,675,886.0,876.0
3908,9595,US,139377,45.0697222222,-88.0341666667,Census,Village,WI,"Coleman, Wisconsin",0,0,0,0,0,0,0,0,0,0,0,0,436,305,407.0,562,668,718.0,683.0,852,839,716.0,724.0
4039,14198,US,139258,43.8997222222,-91.0866666667,Census,Village,WI,"West Salem, Wisconsin",0,0,0,0,0,0,0,0,0,432,542,725,840,1027,1011.0,1254,1376,1707.0,2180.0,3276,3611,4540.0,4799.0
4051,11440,US,139784,43.6755555556,-87.9466666667,Census,Village,WI,"Waldo, Wisconsin",0,0,0,0,0,0,0,0,0,110,0,0,0,0,315.0,324,367,403.0,408.0,416,442,450.0,503.0
4092,5744,US,139808,44.9905555556,-92.5555555556,Census,Town,WI,"Warren, St. Croix County, Wisconsin",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,1591.0
4106,16084,US,90941,42.78,-87.76,Census,US County,WI,"Racine County, Wisconsin",0,0,0,0,0,3475,14973,21360,26740,30922,36268,45644,57424,78961,90217.0,94047,109585,141781.0,170838.0,173132,175034,188831.0,195408.0
4158,9235,US,260662,43.5213888889,-90.1469444444,Census,Village,WI,"Ironton, Wisconsin",0,0,0,0,0,0,0,0,0,232,237,0,0,199,184.0,213,176,167.0,195.0,206,200,250.0,253.0
4168,12341,US,139956,43.1788888889,-88.1172222222,Census,Village,WI,"Menomonee Falls, Wisconsin",0,0,0,0,0,0,0,0,0,366,422,687,919,1019,1291.0,1469,2469,18276.0,31697.0,27845,26840,32647.0,35626.0
4229,10332,US,139976,44.6708333333,-88.7033333333,Census,Village,WI,"Embarrass, Wisconsin",0,0,0,0,0,0,0,0,0,61,0,270,283,296,256.0,335,303,306.0,472.0,496,461,399.0,404.0
4266,9782,US,260711,44.1911111111,-91.2494444444,Census,Village,WI,"Ettrick, Wisconsin",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,415,479.0,463.0,462,461,521.0,524.0
4274,10887,US,139422,42.9697222222,-87.8766666667,Census,City,WI,"St. Francis, Wisconsin",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,10065.0,10460.0,10095,9245,8662.0,9363.0
4353,8825,US,138807,44.9811111111,-91.1575,Census,Town,WI,"Goetz, Wisconsin",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,640,695.0,762.0
4376,9360,US,139580,44.52,-89.5463888889,Census,Village,WI,"Park Ridge, Wisconsin",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,210,314,504.0,817.0,643,546,488.0,491.0
4392,9167,US,139825,45.0833333333,-90.7166666667,Census,Village,WI,"Lublin, Wisconsin",0,0,0,0,0,0,0,0,0,0,0,0,0,209,159.0,148,161,160.0,143.0,142,129,110.0,118.0
4409,13137,US,260465,43.8427777778,-88.9577777778,Census,City,WI,"Green Lake, Wisconsin",0,0,0,0,0,0,0,0,0,241,204,450,563,456,569.0,661,728,953.0,1109.0,1208,1064,1100.0,960.0
4445,8924,US,138918,42.9725,-89.0338888889,Census,Village,WI,"Rockdale, Wisconsin",0,0,0,0,0,0,0,0,0,0,0,0,0,139,135.0,136,161,191.0,172.0,200,235,214.0,214.0
4453,13388,US,260607,44.6286111111,-91.9616666667,Census,City,WI,"Durand, Wisconsin",0,0,0,0,0,0,0,0,0,642,1154,1458,1503,1517,1590.0,1858,1961,2039.0,2103.0,2047,2003,1968.0,1931.0
4478,16106,US,139904,42.5925,-88.4344444444,Census,City,WI,"Lake Geneva, Wisconsin",0,0,0,0,0,0,0,1097,997,1969,2297,2585,3079,2632,3073.0,3238,4300,4929.0,4890.0,5612,5979,7148.0,7651.0
4520,12005,US,151310,42.5036111111,-88.3261111111,Census,Village,WI,"Genoa City, Wisconsin",0,0,0,0,0,0,0,0,0,303,0,0,709,656,683.0,715,866,1005.0,1085.0,1202,1277,1949.0,3042.0
4542,10134,US,140010,44.1769444444,-89.2461111111,Census,Village,WI,"Wild Rose, Wisconsin",0,0,0,0,0,0,0,0,0,25,0,0,551,576,512.0,559,582,594.0,585.0,741,676,765.0,725.0
4562,10419,US,139738,44.8625,-88.9808333333,Census,Village,WI,"Bowler, Wisconsin",0,0,0,0,0,0,0,0,0,0,0,0,0,0,318.0,315,344,274.0,272.0,339,279,343.0,302.0
4585,11943,US,139610,42.7177777778,-87.8863888889,Census,Village,WI,"Mount Pleasant, Wisconsin",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,19340,20084,23142.0,26197.0
4597,11201,US,139021,44.7630555556,-91.2761111111,Census,Village,WI,"Fall Creek, Wisconsin",0,0,0,0,0,0,0,0,0,0,0,0,523,507,528.0,572,584,710.0,825.0,1148,1034,1236.0,1315.0
4632,10533,US,139049,43.7411111111,-88.8688888889,Census,Village,WI,"Fairwater, Wisconsin",0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.0,293,311,330.0,373.0,310,302,350.0,371.0
4685,13160,US,260437,43.1363888889,-90.7041666667,Census,City,WI,"Boscobel, Wisconsin",0,0,0,0,0,0,0,0,1509,1428,1570,1637,1525,1670,1762.0,2008,2347,2608.0,2510.0,2662,2706,3047.0,3231.0
4701,11828,US,139041,43.7355555556,-88.7822222222,Census,Village,WI,"Brandon, Wisconsin",0,0,0,0,0,0,0,0,0,601,660,663,684,682,646.0,708,728,758.0,872.0,862,872,912.0,879.0
4726,10345,US,260502,43.1836111111,-88.99,Census,City,WI,"Waterloo, Wisconsin",0,0,0,0,0,0,0,0,727,719,862,1137,1220,1262,1272.0,1474,1667,1947.0,2253.0,2393,2712,3259.0,3333.0
4747,18539,US,260590,44.2833333333,-88.2666666667,Census,City,WI,"Kaukauna, Wisconsin",0,0,0,0,0,0,0,0,0,834,4667,5115,4717,5951,6581.0,7382,8337,10096.0,11308.0,11310,11982,12983.0,15462.0
4882,8424,US,138806,45.1738888889,-91.1211111111,Census,Town,WI,"Estella, Wisconsin",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,449,469.0,433.0
4887,15455,US,90968,46.33,-90.26,Census,US County,WI,"Iron County, Wisconsin",0,0,0,0,0,0,0,0,0,0,0,6616,8306,10261,9933.0,10049,8714,7830.0,6533.0,6730,6153,6861.0,5916.0
4889,9884,US,139810,44.9491666667,-92.2891666667,Census,Village,WI,"Woodville, Wisconsin",0,0,0,0,0,0,0,0,0,0,0,0,0,298,403.0,408,410,430.0,522.0,725,942,1104.0,1344.0
4951,10893,US,139056,43.8102777778,-88.4822222222,Census,Village,WI,"North Fond du Lac, Wisconsin",0,0,0,0,0,0,0,0,0,0,0,0,1960,2150,2244.0,2083,2291,2549.0,3286.0,3844,4292,4557.0,5014.0
4976,14427,US,139378,45.2338888889,-88.0069444444,Census,Village,WI,"Crivitz, Wisconsin",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,1041,996,998.0,984.0
4983,5888,US,139787,45.1672222222,-92.3463888889,Census,Town,WI,"Cylon, Wisconsin",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,683.0
