,article_length,country,id,lat,lon,poptype,settlement_type,state,title,y1790,y1800,y1810,y1820,y1830,y1840,y1850,y1860,y1870,y1880,y1890,y1900,y1910,y1920,y1930,y1940,y1950,y1960,y1970,y1980,y1990,y2000,y2010
15801,11261,US,127053,42.8833333333,-73.5,Census,Town,NY,"Pittstown, New York",0,0,0,3772,3702,3784,3732,3826,4093,4095,4056,3236,2920,2342,2426.0,2491,2666,2973.0,3905.0,4901,5468,5644.0,5735.0
15828,8980,US,259956,41.3241666667,-74.1869444444,Census,Village,NY,"Monroe (village), New York",0,0,0,0,0,0,0,0,0,459,630,796,1195,1527,1621.0,1616,1753,3323.0,4439.0,5996,6672,7780.0,8364.0
15850,11721,US,259793,43.0547222222,-74.1927777778,Census,Town,NY,"Broadalbin, New York",0,0,0,2428,2657,2738,2476,2534,2492,2175,2021,1946,1845,1949,2226.0,2300,2543,2945.0,3542.0,4074,4397,5066.0,5260.0
15909,9430,US,127178,44.2136111111,-74.9491666667,Census,Town,NY,"Clifton, New York",0,0,0,0,0,0,0,0,221,71,342,1382,1674,1573,1291.0,1005,1382,1306.0,1207.0,1005,917,791.0,751.0
15930,50076,US,56168,41.4,-74.31,Census,US County,NY,"Orange County, New York",18492,29355,34347,41213,45336,50739,57145,63812,80902,88220,97859,103859,116001,119844,130383.0,140113,152255,183734.0,221657.0,259603,307647,341367.0,372813.0
15967,9216,US,126328,42.1333333333,-73.6666666667,Census,Town,NY,"Taghkanic, New York",0,0,0,3600,1654,1674,1539,1717,1485,1308,1062,894,771,666,683.0,604,575,727.0,804.0,1101,1111,1118.0,1310.0
16001,18280,US,53371,,,Census,US County,NY,"Chenango County, New York",0,15666,21704,31215,37238,40785,40311,40934,40564,39891,37776,36568,35575,34969,34665.0,36454,39138,43243.0,46368.0,49344,51768,51401.0,50477.0
16005,9050,US,126537,44.0116666667,-75.7947222222,Census,Village,NY,"Black River, New York",0,0,0,0,0,0,0,250,181,195,0,949,916,937,928.0,897,1062,1237.0,1307.0,1384,1349,1285.0,1348.0
16009,14007,US,126105,42.3333333333,-78.1166666667,Census,Town,NY,"Belfast, New York",0,0,0,0,743,1646,1679,1827,1488,1470,1500,1574,1773,1279,1113.0,1213,1277,1265.0,1339.0,1495,1539,1714.0,1663.0
16034,10765,US,126827,43.1733333333,-78.5441666667,Census,Town,NY,"Royalton, New York",0,0,0,1849,3138,3549,4024,4793,4726,4888,4632,4797,4956,4485,4660.0,4617,5297,6586.0,7375.0,7765,7453,7710.0,7660.0
