"Centerville","Anoka County","Minnesota",3906,3792,3202,1633,734,534,338,209,195,196,209,0,0,0,0,0,0,0
"Ceylon","Martin County","Minnesota",360,369,413,461,543,487,554,618,549,475,543,330,0,0,0,0,0,0
"Champlin","Hennepin County","Minnesota",23828,23089,22193,16849,9006,2275,1271,828,0,0,0,0,0,325,240,0,0,0
"Chandler","Murray County","Minnesota",260,270,276,316,344,319,388,331,363,250,272,225,0,0,0,0,0,0
"Chanhassen","Carver County","Minnesota",24967,22952,20321,11732,6359,4879,244,182,132,128,129,164,175,0,0,0,0,0
"Chaska","Carver County","Minnesota",24838,23770,17449,11339,8346,4352,2501,2008,1927,1901,1966,2050,2165,2210,1068,0,0,0
"Chatfield","Fillmore/Olmsted County","Minnesota",2787,2779,2394,2226,2055,1885,1841,1605,1640,1269,1382,1228,1426,1335,1166,0,0,0
"Chickamaw Beach","Cass County","Minnesota",112,114,148,132,124,87,76,0,0,0,0,0,0,0,0,0,0,0
"Chisago City","Chisago County","Minnesota",4937,4967,2622,2009,1634,1068,772,703,510,416,422,276,0,0,92,0,0,0
"Chisholm","St. Louis County","Minnesota",5017,4976,4960,5290,5930,5913,7144,6861,7487,8308,9039,7684,0,0,0,0,0,0
"Chokio","Stevens County","Minnesota",391,400,443,521,559,455,498,541,492,386,420,328,300,0,0,0,0,0
"Circle Pines","Anoka County","Minnesota",4949,4918,4663,4704,3321,3902,2789,0,0,0,0,0,0,0,0,0,0,0
"Clara City","Chippewa County","Minnesota",1320,1360,1393,1307,1574,1491,1358,1106,845,730,750,587,465,0,0,0,0,0
"Claremont","Dodge County","Minnesota",540,548,620,530,591,520,466,426,398,373,334,275,317,0,269,0,0,0
"Clarissa","Todd County","Minnesota",658,681,609,637,663,599,569,650,519,444,421,364,233,0,0,0,0,0
"Clarkfield","Yellow Medicine County","Minnesota",831,863,944,924,1171,1084,1100,1012,965,802,724,603,437,178,0,0,0,0
"Clarks Grove","Freeborn County","Minnesota",688,706,734,675,620,480,353,254,203,180,0,0,0,0,0,0,0,0
"Clearbrook","Clearwater County","Minnesota",518,518,551,560,579,599,650,539,425,401,310,0,0,0,0,0,0,0
"Clear Lake","Sherburne County","Minnesota",625,545,266,315,266,280,316,297,285,242,275,263,222,0,0,0,0,0
"Clearwater","Wright County","Minnesota",1780,1735,858,597,379,282,274,224,241,212,331,311,271,248,218,0,0,0
"Clements","Redwood County","Minnesota",150,153,191,191,227,252,269,239,240,206,196,132,0,0,0,0,0,0
"Cleveland","Le Sueur County","Minnesota",707,719,673,699,699,492,389,325,313,290,269,212,0,132,156,0,0,0
"Climax","Polk County","Minnesota",266,267,243,264,273,255,310,271,253,239,274,269,259,0,0,0,0,0
"Clinton","Big Stone County","Minnesota",428,449,453,574,622,608,565,718,630,537,512,384,346,0,0,0,0,0
"Clitherall","Otter Tail County","Minnesota",114,112,118,109,121,131,138,175,172,151,178,187,167,0,0,0,0,0
"Clontarf","Swift County","Minnesota",159,164,173,172,196,147,139,206,230,180,223,153,0,0,0,0,0,0
"Cloquet","Carlton County","Minnesota",12081,12124,11201,10885,11142,8699,9013,7685,7304,6782,5127,7031,3072,2530,0,0,0,0
"Coates","Dakota County","Minnesota",163,161,163,186,207,212,202,0,0,0,0,0,0,0,0,0,0,0
"Cobden","Brown County","Minnesota",35,36,61,62,72,113,114,118,136,108,108,87,0,0,0,0,0,0
"Cohasset","Itasca County","Minnesota",2754,2698,2481,0,0,536,605,484,389,299,420,521,0,0,0,0,0,0
"Cokato","Wright County","Minnesota",2725,2694,2727,2180,2056,1735,1356,1403,1175,1125,1014,718,684,363,274,0,0,0
"Cold Spring","Stearns County","Minnesota",4044,4025,2975,2459,2294,2006,1760,1488,1427,1147,705,594,486,0,0,0,0,0
"Coleraine","Itasca County","Minnesota",2003,1970,1110,1041,1116,1086,1346,1321,1325,1243,1300,1613,0,0,0,0,0,0
"Cologne","Carver County","Minnesota",1546,1519,1012,563,545,518,454,462,427,355,383,390,238,193,60,0,0,0
"Columbia Heights","Anoka County","Minnesota",19675,19496,18520,18910,20029,23997,17533,8175,6035,5613,2968,590,123,0,0,0,0,0
"Columbus","Anoka County","Minnesota",3980,3914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Comfrey","Brown County","Minnesota",374,382,367,433,548,525,616,642,555,535,533,238,0,0,0,0,0,0
"Comstock","Clay County","Minnesota",93,93,123,123,110,135,138,139,134,157,0,0,0,0,0,0,0,0
"Conger","Freeborn County","Minnesota",144,146,133,143,183,167,215,161,131,0,0,0,0,0,0,0,0,0
"Cook","St. Louis County","Minnesota",570,574,622,680,800,687,527,482,470,272,0,0,0,0,0,0,0,0
"Coon Rapids","Anoka County","Minnesota",62112,61476,61607,52978,35826,30505,14931,0,0,0,0,0,0,0,0,0,0,0
"Corcoran","Hennepin County","Minnesota",5526,5379,5630,5199,4252,1656,1237,0,0,0,0,0,0,0,0,0,0,0
"Correll","Big Stone County","Minnesota",33,34,47,60,83,95,101,130,151,143,176,102,0,0,0,0,0,0
"Cosmos","Meeker County","Minnesota",460,473,582,610,571,570,487,382,357,230,0,0,0,0,0,0,0,0
"Cottage Grove","Washington County","Minnesota",35630,34589,30582,22935,18994,13419,0,0,0,0,0,0,0,0,0,0,0,0
"Cottonwood","Lyon County","Minnesota",1211,1212,1148,982,924,794,717,709,690,615,813,770,549,0,0,0,0,0
"Courtland","Nicollet County","Minnesota",633,611,538,412,399,300,239,251,291,260,224,208,174,0,0,0,0,0
"Cromwell","Carlton County","Minnesota",230,234,143,221,229,181,187,197,214,207,164,143,0,0,0,0,0,0
"Crookston","Polk County","Minnesota",7920,7891,8192,8119,8628,8312,8546,7352,7161,6321,6825,7559,5359,3457,1227,0,0,0
"Crosby","Crow Wing County","Minnesota",2359,2386,2299,2073,2218,2241,2629,2777,2954,3451,3500,0,0,0,0,0,0,0
"Crosslake","Crow Wing County","Minnesota",2196,2141,1893,1132,1064,358,165,0,0,0,0,0,0,0,0,0,0,0
"Crystal","Hennepin County","Minnesota",22605,22151,22698,23788,25543,30925,24283,5713,2373,1865,814,0,0,0,0,0,0,0
"Currie","Murray County","Minnesota",228,233,225,303,359,368,438,551,524,435,405,329,0,0,78,0,0,0
"Cuyuna","Crow Wing County","Minnesota",341,332,231,172,157,82,86,112,176,266,417,0,0,0,0,0,0,0
"Cyrus","Pope County","Minnesota",283,288,303,328,334,289,362,363,357,386,312,272,197,0,0,0,0,0
"Dakota","Winona County","Minnesota",318,323,329,360,350,369,339,0,0,0,0,0,0,0,81,0,0,0
"Dalton","Otter Tail County","Minnesota",253,253,258,234,248,221,239,279,226,182,200,175,0,0,0,0,0,0
"Danube","Renville County","Minnesota",476,505,529,562,590,497,494,437,350,332,300,217,0,0,0,0,0,0
"Danvers","Swift County","Minnesota",94,97,108,98,152,136,132,162,184,177,253,215,112,0,0,0,0,0
"Darfur","Watonwan County","Minnesota",107,108,137,128,139,179,191,150,132,101,112,72,0,0,0,0,0,0
"Darwin","Meeker County","Minnesota",350,350,276,252,282,361,273,273,224,156,132,0,0,0,56,0,0,0
"Dassel","Meeker County","Minnesota",1442,1469,1233,1082,1066,1058,863,962,872,785,804,643,568,552,247,0,0,0
"Dawson","Lac qui Parle County","Minnesota",1454,1540,1539,1626,1901,1699,1766,1834,1646,1386,1511,1318,962,418,0,0,0,0
"Dayton","Hennepin County","Minnesota",4976,4671,4699,4443,4070,517,456,363,253,265,299,343,0,0,0,0,0,0
"Deephaven","Hennepin County","Minnesota",3807,3642,3853,3653,3716,3853,3286,1823,1026,530,238,234,0,0,0,0,0,0
"Deer Creek","Otter Tail County","Minnesota",322,322,328,303,392,287,312,349,405,337,381,313,275,0,0,0,0,0
"Deer River","Itasca County","Minnesota",940,930,903,838,907,815,992,1033,987,832,1044,900,251,0,0,0,0,0
"Deerwood","Crow Wing County","Minnesota",522,532,590,524,580,448,527,572,570,552,532,586,0,0,0,0,0,0
"De Graff","Swift County","Minnesota",128,115,133,149,179,195,196,270,291,274,246,215,165,0,0,0,0,0
"Delano","Wright County","Minnesota",5767,5464,3837,2709,2480,1851,1612,1386,1094,914,924,1031,967,889,407,0,0,0
"Delavan","Faribault County","Minnesota",175,179,223,245,262,281,322,302,321,299,318,284,321,252,251,0,0,0
"Delhi","Redwood County","Minnesota",68,70,69,69,96,154,124,152,174,178,194,159,0,0,0,0,0,0
"Dellwood","Washington County","Minnesota",1083,1063,1033,887,751,524,310,245,152,90,87,0,0,0,0,0,0,0
"Denham","Pine County","Minnesota",34,35,40,36,48,56,71,96,90,0,0,0,0,0,0,0,0,0
"Dennison","Goodhue County","Minnesota",213,212,168,152,176,203,179,163,216,262,218,184,0,0,0,0,0,0
"Dent","Otter Tail County","Minnesota",192,192,192,177,167,156,176,187,204,224,221,244,0,0,0,0,0,0
"Detroit Lakes","Becker County","Minnesota",8961,8569,7348,6635,7106,5797,5633,5787,5015,3675,3426,2807,0,0,0,0,0,0
"Dexter","Mower County","Minnesota",343,341,333,303,279,252,313,316,303,242,298,281,278,150,168,0,0,0
"Dilworth","Clay County","Minnesota",4188,4024,3001,2562,2585,2321,2102,1429,1068,983,882,0,0,0,0,0,0,0
"Dodge Center","Dodge County","Minnesota",2691,2670,2226,1954,1816,1603,1441,1151,1029,854,921,957,942,633,726,0,0,0
"Donaldson","Kittson County","Minnesota",41,42,41,57,84,69,64,128,120,133,167,132,0,0,0,0,0,0
"Donnelly","Stevens County","Minnesota",242,241,254,221,317,252,358,396,370,309,354,276,164,0,0,0,0,0
"Doran","Wilkin County","Minnesota",54,55,59,78,77,101,136,126,128,137,98,93,0,0,0,0,0,0
"Dover","Olmsted County","Minnesota",748,735,438,416,312,321,312,263,269,272,266,233,0,0,231,0,0,0
"Dovray","Murray County","Minnesota",55,57,67,60,87,104,113,127,128,103,0,0,0,0,0,0,0,0
"Duluth","St. Louis County","Minnesota",86238,86265,86918,85493,92811,100578,106884,104511,101065,101463,98917,78466,52969,33115,3483,3131,80,0
