"Spokane","Spokane County","Washington",212052,208916,195629,177196,171300,170516,181608,161721,122001,115514,104437,104402,36848,19922,0,0
"Spokane Valley","Spokane County","Washington",91729,89755,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sprague","Lincoln County","Washington",423,446,490,410,473,550,597,598,641,639,822,1110,695,1689,0,0
"Springdale","Stevens County","Washington",276,285,283,260,281,215,254,268,227,215,184,251,0,0,0,0
"St. John","Whitman County","Washington",545,537,548,499,529,575,545,542,526,471,597,421,0,0,0,0
"Stanwood","Snohomish County","Washington",6739,6231,3923,1961,1646,1347,646,710,600,715,704,544,0,0,0,0
"Starbuck","Columbia County","Washington",127,129,130,170,198,216,161,194,251,346,524,761,0,0,0,0
"Steilacoom","Pierce County","Washington",6179,5985,6049,5728,4886,2850,1569,1233,832,722,564,430,284,270,250,0
"Stevenson","Skamania County","Washington",1499,1465,1200,1147,1172,916,927,584,563,400,348,387,0,0,0,0
"Sultan","Snohomish County","Washington",4769,4651,3344,2236,1578,1119,821,814,961,830,687,576,0,0,0,0
"Sumas","Whatcom County","Washington",1348,1307,960,744,712,722,629,658,650,647,854,902,319,0,0,0
"Sumner","Pierce County","Washington",9677,9451,8504,6281,4936,4325,3156,2816,2140,1967,1499,892,531,580,0,0
"Sunnyside","Yakima County","Washington",16140,15858,13905,11238,9225,6751,6208,4194,2368,2113,1809,1379,0,0,0,0
"Tacoma","Pierce County","Washington",205159,198397,193556,176664,158501,154407,147979,143673,109408,106817,96965,83743,37714,36006,1098,73
"Tekoa","Whitman County","Washington",784,778,826,750,854,808,911,1189,1383,1408,1520,1694,717,301,0,0
"Tenino","Thurston County","Washington",1729,1695,1447,1292,1280,962,836,969,952,938,850,1038,0,339,0,0
"Tieton","Yakima County","Washington",1247,1191,1154,693,528,415,479,620,0,0,0,0,0,0,0,0
"Toledo","Lewis County","Washington",721,725,653,586,637,654,499,602,523,530,324,375,285,276,0,0
"Tonasket","Okanogan County","Washington",1018,1032,994,847,985,951,958,957,643,513,0,0,0,0,0,0
"Toppenish","Yakima County","Washington",8996,8949,8946,7419,6517,5744,5667,5265,3683,2774,3120,1598,0,0,0,0
"Tukwila","King County","Washington",19920,19107,17181,11874,3578,3509,1804,800,521,424,453,361,0,0,0,0
"Tumwater","Thurston County","Washington",18820,17371,12698,9976,6705,5373,3885,2725,955,793,472,490,270,410,171,0
"Twisp","Okanogan County","Washington",937,919,938,872,911,756,750,776,477,335,289,227,0,0,0,0
"Union Gap","Yakima County","Washington",6030,6047,5621,3120,3184,2040,2100,1766,976,586,332,263,287,196,267,0
"Uniontown","Whitman County","Washington",322,294,345,277,286,310,242,254,332,360,404,426,404,279,0,0
"University Place","Pierce County","Washington",32282,31144,29933,27701,20381,13230,0,0,0,0,0,0,0,0,0,0
"Vader","Lewis County","Washington",614,621,590,414,406,387,380,426,479,465,500,631,0,0,0,0
