"Gaston","Delaware County","Indiana",864,871,1010,979,1150,928,801,729,677,654,541,638,0,0,0,0,0,0,0,0
"Geneva","Adams County","Indiana",1313,1293,1368,1280,1430,1100,1053,999,966,895,879,1140,1076,748,467,0,0,0,0,0
"Gentryville","Spencer County","Indiana",271,268,262,277,299,281,297,234,258,271,291,383,464,0,0,0,0,0,0,0
"Georgetown","Floyd County","Indiana",3162,2876,2227,2092,1494,1273,643,449,377,374,401,331,350,256,218,0,0,0,0,0
"Glenwood","Fayette/Rush County","Indiana",244,250,318,285,370,452,382,412,338,374,324,266,0,0,216,0,0,0,0,0
"Goodland","Newton County","Indiana",1028,1043,1096,1033,1200,1176,1202,1218,1097,978,1120,1105,1205,889,628,0,0,0,0,0
"Grabill","Allen County","Indiana",1121,1053,1113,751,658,570,495,370,288,276,0,0,0,0,0,0,0,0,0,0
"Grandview","Spencer County","Indiana",734,749,696,761,670,696,599,664,607,588,689,735,822,694,686,0,0,0,0,0
"Greendale","Dearborn County","Indiana",4450,4520,4296,3881,3795,3783,2861,2018,1548,1050,763,697,473,435,286,0,0,0,0,0
"Greenfield","Hancock County","Indiana",21398,20602,14600,11657,11288,9986,9049,6159,4821,4188,4168,4448,4489,3100,2013,1203,744,0,0,0
"Greensboro","Henry County","Indiana",141,143,174,204,175,225,232,241,222,239,229,250,284,318,223,0,0,0,0,0
"Greens Fork","Wayne County","Indiana",416,423,371,416,426,444,474,413,413,333,380,0,0,0,0,0,0,0,0,0
"Greentown","Howard County","Indiana",2397,2415,2546,2172,2265,1870,1266,1160,1060,1021,1163,1166,1287,721,236,0,0,0,0,0
"Greenville","Floyd County","Indiana",669,595,591,508,537,611,453,298,285,257,225,227,309,313,394,0,0,0,0,0
"Greenwood","Johnson County","Indiana",54491,49791,36037,26265,19327,11869,7169,3066,2499,2377,1907,1608,1503,862,448,0,0,0,0,0
"Griffin","Posey County","Indiana",168,172,160,171,192,178,212,249,386,208,341,275,0,0,0,0,0,0,0,0
"Griffith","Lake County","Indiana",16516,16893,17334,17916,17026,18168,9483,4470,2116,1176,630,523,0,0,0,0,0,0,0,0
"Hamilton","Steuben/De Kalb County","Indiana",1540,1532,1233,684,587,537,380,376,392,357,387,0,0,0,0,0,0,0,0,0
"Hamlet","Starke County","Indiana",778,800,820,789,738,761,688,659,519,418,480,579,432,0,0,47,0,0,0,0
"Hammond","Lake County","Indiana",78384,80830,83048,84236,93714,107983,111698,87594,70184,64560,36004,20925,12376,5428,699,0,0,0,0,0
"Hanover","Jefferson County","Indiana",3555,3546,2834,3610,4054,3018,1170,1060,406,390,360,356,377,459,376,564,0,0,0,0
"Hardinsburg","Washington County","Indiana",245,248,244,322,298,263,218,247,275,254,253,254,210,138,133,199,0,0,0,0
"Harmony","Clay County","Indiana",640,656,589,645,613,0,0,0,0,0,0,0,0,1020,838,597,0,0,0,0
"Hartsville","Bartholomew County","Indiana",383,362,376,391,379,434,399,340,318,342,284,358,439,474,486,433,187,0,0,0
"Haubstadt","Gibson County","Indiana",1637,1577,1529,1455,1389,1171,1029,894,762,674,0,0,0,0,278,0,0,0,0,0
"Hazleton","Gibson County","Indiana",257,263,288,357,368,416,507,498,516,507,605,648,758,608,618,356,0,0,0,0
"Hebron","Porter County","Indiana",3713,3724,3596,3183,2696,1624,1401,1010,949,693,832,821,794,689,715,0,0,0,0,0
"Highland","Lake County","Indiana",23127,23727,23546,23696,25935,24947,16284,5878,2723,1553,542,304,0,0,0,0,0,0,0,0
"Hillsboro","Fountain County","Indiana",522,538,489,499,561,505,517,526,516,448,537,528,500,0,266,0,0,0,0,0
"Hobart","Lake County","Indiana",28635,29059,25363,21822,22987,21485,18680,10244,7166,5787,3450,1753,1390,1010,600,0,0,0,0,0
"Holland","Dubois County","Indiana",619,626,695,675,683,662,661,501,380,323,0,0,0,0,199,0,0,0,0,0
"Holton","Ripley County","Indiana",468,480,407,451,487,0,0,0,0,0,0,0,0,0,366,0,0,0,0,0
"Homecroft","Marion County","Indiana",740,722,751,758,831,964,959,659,0,0,0,0,0,0,0,0,0,0,0,0
"Hope","Bartholomew County","Indiana",2157,2102,2140,2171,2185,1603,1489,1215,1046,1085,1183,1223,1088,1009,835,765,527,0,0,0
"Hudson","Steuben County","Indiana",516,518,596,438,447,464,428,420,437,431,385,390,558,0,316,0,0,0,0,0
"Huntertown","Allen County","Indiana",5349,4810,1771,1330,1265,775,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Huntingburg","Dubois County","Indiana",6042,6057,5598,5242,5376,4794,4146,4056,3816,3440,3261,2464,2527,3167,781,0,0,0,0,0
"Hymera","Sullivan County","Indiana",778,801,833,771,1054,907,1015,1069,1298,1152,1599,1515,0,0,0,0,0,0,0,0
"Indian Village","St. Joseph County","Indiana",132,133,144,142,151,86,82,57,0,0,0,0,0,0,0,0,0,0,0,0
"Ingalls","Madison County","Indiana",2390,2394,1168,889,909,888,873,666,442,430,399,322,542,0,0,0,0,0,0,0
"Jamestown","Boone County","Indiana",939,958,886,764,924,938,827,718,583,552,628,690,640,616,696,603,0,0,0,0
"Jasonville","Greene County","Indiana",2188,2222,2490,2200,2497,2335,2436,2937,3418,3536,4461,3295,0,0,69,0,0,0,0,0
"Jasper","Dubois County","Indiana",15325,15038,12100,10030,9097,8641,6737,5215,5041,3905,2539,2196,1863,1281,1040,547,0,0,0,0
"Jonesville","Bartholomew County","Indiana",183,177,220,221,213,202,196,225,181,162,213,213,268,0,266,206,0,0,0,0
"Kempton","Tipton County","Indiana",317,335,380,362,410,469,480,438,403,469,498,600,0,0,206,0,0,0,0,0
"Kendallville","Noble County","Indiana",9905,9862,9616,7773,7299,6838,6765,6119,5431,5439,5273,4981,3354,2960,2373,2164,0,0,0,0
"Kennard","Henry County","Indiana",464,471,455,382,441,518,466,485,522,440,541,449,417,0,0,0,0,0,0,0
"Kentland","Newton County","Indiana",1722,1748,1822,1798,1936,1864,1783,1633,1608,1355,1283,1209,1006,918,982,802,0,0,0,0
"Kewanna","Fulton County","Indiana",606,613,614,542,711,614,683,680,701,682,695,728,646,647,283,0,0,0,0,0
"Kingman","Fountain County","Indiana",490,511,538,561,566,530,461,509,549,502,578,535,0,0,0,0,0,0,0,0
"Kingsbury","La Porte County","Indiana",246,242,229,258,329,314,281,281,0,0,0,0,0,0,154,0,0,0,0,0
"Kingsford Heights","La Porte County","Indiana",1428,1435,1453,1486,1618,1200,1276,0,0,0,0,0,0,0,0,0,0,0,0,0
"Knightstown","Henry County","Indiana",2124,2182,2148,2048,2325,2456,2496,2486,2323,2209,1918,2008,1942,1867,1670,1528,0,0,0,0
"Knightsville","Clay County","Indiana",855,872,624,740,763,788,722,678,677,704,767,1081,1171,1148,958,1071,0,0,0,0
"Knox","Starke County","Indiana",3622,3704,3721,3705,3674,3519,3458,3034,2165,1815,1577,1644,1466,790,316,244,124,0,0,0
"Kokomo","Howard County","Indiana",57085,45468,46113,44962,47808,44042,47197,38672,33795,32843,30067,17010,10609,8261,4042,2177,1040,0,0,0
"Kouts","Porter County","Indiana",1949,1879,1698,1603,1619,1388,1007,718,732,583,0,0,0,0,214,0,0,0,0,0
"Laconia","Harrison County","Indiana",49,50,29,75,58,64,75,82,83,103,83,82,135,133,112,0,0,0,0,0
"La Crosse","La Porte County","Indiana",541,551,561,677,713,696,632,618,574,568,0,0,0,0,0,0,0,0,0,0
"Ladoga","Montgomery County","Indiana",982,985,1047,1124,1151,1099,974,912,936,829,1010,1148,1176,857,928,878,0,0,0,0
"La Fontaine","Wabash County","Indiana",863,875,900,909,946,793,779,627,554,604,601,683,0,0,295,0,0,0,0,0
