"Chadwick","Carroll County","Illinois",529,551,505,557,631,605,602,607,581,558,582,527,505,0,0,0,0,0,0
"Champaign","Champaign County","Illinois",84513,81055,67518,63502,58267,56837,49583,39563,23302,20348,15873,12421,9098,5839,5103,4625,1727,0,0
"Chandlerville","Cass County","Illinois",535,553,704,689,842,762,718,788,874,824,909,884,940,910,681,401,0,0,0
"Channahon","Will County","Illinois",12616,12560,7344,4266,3788,1505,0,0,0,0,0,208,261,0,0,0,0,0,0
"Chapin","Morgan County","Illinois",499,512,592,632,648,552,477,489,554,500,565,552,514,0,223,0,0,0,0
"Charleston","Coles County","Illinois",21838,21838,21039,20398,19355,16421,10505,9164,8197,8012,6615,5884,5488,4135,2867,2849,0,849,0
"Chatham","Sangamon County","Illinois",12212,11500,8583,6074,5597,2788,1069,905,867,883,848,666,629,482,454,0,278,0,0
"Chatsworth","Livingston County","Illinois",1167,1205,1265,1186,1187,1255,1330,1119,1036,981,1087,1112,1038,827,1054,999,20,0,0
"Chebanse","Iroquois/Kankakee County","Illinois",1030,1062,1148,1082,1191,1185,995,739,603,523,541,590,555,616,723,0,0,0,0
"Chenoa","McLean County","Illinois",1777,1785,1845,1732,1847,1860,1523,1452,1401,1325,1311,1314,1512,1226,1063,0,0,0,0
"Cherry","Bureau County","Illinois",468,482,509,487,541,551,501,520,583,636,1265,1048,0,0,0,0,0,0,0
"Cherry Valley","Winnebago County","Illinois",3110,3162,2191,1615,946,952,875,741,583,587,480,433,349,0,0,0,0,0,0
"Chester","Randolph County","Illinois",8421,8586,5185,8194,8401,5310,4460,5389,5110,3922,2904,2747,2832,2708,2580,1615,0,0,0
"Chesterfield","Macoupin County","Illinois",183,188,223,230,280,262,280,272,290,325,363,364,377,374,195,0,0,0,0
"Chicago","Cook County","Illinois",2722389,2695598,2896016,2783726,3005072,3369357,3550404,3620962,3396808,3376438,2701705,2185283,1698575,1099850,503185,298977,112172,29963,4470
"Chicago Heights","Cook County","Illinois",30436,30276,32776,33072,37026,40900,34331,24551,22461,22321,19653,14525,5100,0,0,0,0,0,0
"Chicago Ridge","Cook County","Illinois",14434,14305,14127,13643,13473,9187,5748,888,376,269,176,0,0,0,0,0,0,0,0
"Chillicothe","Peoria County","Illinois",6135,6097,5996,5959,6176,6052,3054,2767,2303,1978,1986,1851,1699,1632,936,0,663,0,0
"Chrisman","Edgar County","Illinois",1290,1343,1318,1136,1413,1285,1221,1071,1112,1092,1101,1193,905,820,541,0,0,0,0
"Christopher","Franklin County","Illinois",2773,2382,2836,2774,3086,2910,2854,3545,3833,4244,3830,1825,0,0,0,0,0,0,0
