"Bayview","Cameron County","Texas",389,383,323,231,291,312,0,0,0,0,0,0,0,0,0,0,0,0
"Beach City","Chambers County","Texas",2524,2198,1645,852,977,363,0,0,0,0,0,0,0,0,0,0,0,0
"Bear Creek","? County","Texas",381,382,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Beasley","Fort Bend County","Texas",663,641,590,485,410,0,0,0,0,0,0,0,0,0,0,0,0,0
"Beaumont","Jefferson County","Texas",117585,118296,113866,114323,118102,117548,119175,94014,59061,57732,40422,20640,9427,3296,0,0,0,0
"Beckville","Panola County","Texas",843,847,752,783,945,582,632,550,453,435,0,0,0,0,0,0,0,0
"Bedford","Tarrant County","Texas",48908,46979,47152,43762,20821,10049,2706,0,0,0,0,0,0,0,0,0,0,0
"Bedias","? County","Texas",449,443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bee Cave","Travis County","Texas",5960,3925,656,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Beeville","Bee County","Texas",13303,12863,13129,13547,14574,13506,13811,9348,6789,4806,3063,3269,0,1311,208,0,0,0
"Bellaire","Harris County","Texas",18252,16855,15642,13842,14950,19009,19872,10173,1124,390,0,0,0,0,0,0,0,0
"Bellevue","Clay County","Texas",349,362,386,333,352,323,309,418,503,546,782,699,0,0,0,0,0,0
"Bellmead","McLennan County","Texas",10184,9901,9214,8336,7569,7698,5127,0,0,0,0,0,0,0,0,0,0,0
"Bells","Grayson County","Texas",1407,1392,1190,962,846,778,707,614,454,428,585,496,474,429,65,0,0,0
"Bellville","Austin County","Texas",4208,4097,3794,3378,2860,2371,2218,2112,1347,1533,0,0,0,807,500,0,0,0
"Belton","Bell County","Texas",20128,18216,14623,12476,10660,8696,8163,6246,3572,3779,5098,4164,3700,3000,1797,281,0,0
"Benavides","Duval County","Texas",1331,1362,1686,1788,1978,1841,2459,3016,3081,0,0,0,0,1424,0,0,0,0
"Benbrook","Tarrant County","Texas",22419,21234,20208,19564,13579,8169,3254,617,0,0,0,0,0,0,0,0,0,0
"Benjamin","Knox County","Texas",267,258,264,225,257,308,338,530,599,485,0,0,0,0,0,0,0,0
"Berryville","Henderson County","Texas",1015,975,891,749,513,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bertram","Burnet County","Texas",1374,1353,1122,849,824,0,0,0,0,0,0,0,0,0,0,0,0,0
"Beverly Hills","McLennan County","Texas",2041,1995,2113,2048,2083,2289,1728,701,237,0,0,0,0,0,0,0,0,0
"Bevil Oaks","Jefferson County","Texas",1244,1274,1346,1350,1306,663,0,0,0,0,0,0,0,0,0,0,0,0
"Big Lake","Reagan County","Texas",3277,2936,2885,3672,3404,2489,2668,2152,763,832,0,0,0,0,0,0,0,0
"Big Sandy","Upshur County","Texas",1370,1343,1288,1185,1258,1022,848,689,609,579,658,0,0,323,0,0,0,0
"Big Spring","Howard County","Texas",28472,27282,25233,23093,24804,28735,31230,17286,12604,13735,4273,4102,0,1158,0,0,0,0
"Big Wells","Dimmit County","Texas",771,697,704,756,939,711,801,1077,866,0,0,0,0,0,0,0,0,0
"Bishop","Nueces County","Texas",3170,3134,210,3337,3706,3466,3722,2731,1329,953,0,0,0,0,0,0,0,0
"Bishop Hills","? County","Texas",187,193,3305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Blackwell","Coke/Nolan County","Texas",310,311,360,339,286,279,314,0,0,0,0,0,0,0,0,0,0,0
"Blanco","Blanco County","Texas",1876,1739,1505,1238,1179,1022,789,718,453,0,0,0,0,0,245,0,0,0
"Blanket","Brown County","Texas",381,390,402,381,388,346,320,361,327,318,472,0,0,0,0,0,0,0
"Bloomburg","Cass County","Texas",398,404,375,376,419,231,383,477,471,433,436,0,0,0,0,0,0,0
"Blooming Grove","Navarro County","Texas",820,821,833,847,823,740,725,736,821,771,898,903,585,175,79,0,0,0
"Blossom","Lamar County","Texas",1546,1494,1439,1440,1487,816,545,780,858,650,969,871,874,695,639,0,0,0
"Blue Mound","Tarrant County","Texas",2475,2394,2388,2133,2169,1283,1253,0,0,0,0,0,0,0,0,0,0,0
"Blue Ridge","Collin County","Texas",842,822,672,521,442,384,330,306,424,0,0,0,0,0,0,0,0,0
"Blum","Hill County","Texas",441,444,399,358,357,382,315,368,441,403,496,0,0,0,0,0,0,0
"Boerne","Kendall County","Texas",12835,10471,6178,4274,3229,2432,2169,1802,1271,1117,1153,886,0,433,346,0,0,0
"Bogata","Red River County","Texas",1114,1153,1396,1421,1508,1287,1112,936,800,0,0,0,0,0,0,0,0,0
"Bonham","Fannin County","Texas",10058,10127,9990,6686,7338,7698,7357,7049,6349,5655,6008,4844,5042,3361,1889,928,477,211
"Bonney","Brazoria County","Texas",333,310,384,339,94,0,0,0,0,0,0,0,0,0,0,0,0,0
"Booker","Lipscomb County","Texas",1621,1516,1315,1236,1219,904,817,619,386,495,0,0,0,0,0,0,0,0
"Borger","Hutchinson County","Texas",12978,13251,14302,15675,15837,14195,20911,18059,10018,6532,0,0,0,0,0,0,0,0
"Bovina","Parmer County","Texas",1803,1868,1874,1549,1499,1428,1029,612,0,0,0,0,0,0,0,0,0,0
"Bowie","Montague County","Texas",5153,5218,5219,4990,5610,5185,4566,4544,3470,3131,3179,2874,2600,1486,0,0,0,0
"Boyd","Wise County","Texas",1287,1207,1099,1041,889,695,581,550,496,342,410,0,0,0,0,0,0,0
"Brackettville","Kinney County","Texas",1645,1688,1876,1740,1676,1539,1662,1858,2653,1822,0,0,0,1649,1126,0,0,0
"Brady","McCulloch County","Texas",5457,5528,5523,5946,5969,5557,5338,5944,5002,3983,2197,2669,0,560,115,0,0,0
"Brazoria","Brazoria County","Texas",3075,3019,2787,2717,3025,1681,1291,776,0,0,0,0,0,432,676,725,0,0
"Brazos Bend","? County","Texas",316,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Brazos Country","? County","Texas",478,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Breckenridge","Stephens County","Texas",5545,5780,5868,5665,6921,5944,6273,6610,5826,7569,1846,0,0,462,497,0,0,0
"Bremond","Robertson County","Texas",918,929,876,1110,1025,822,803,1141,1106,0,0,0,0,387,758,0,0,0
"Brenham","Washington County","Texas",16297,15716,13507,11952,10966,8922,7740,6941,6435,5974,5066,4718,5968,5209,4101,2221,920,0
"Briarcliff","Travis County","Texas",1511,1438,895,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Briaroaks","Johnson County","Texas",493,492,493,535,592,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bridge City","Orange County","Texas",7924,7840,8651,8034,7667,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bridgeport","Wise County","Texas",6239,5976,4309,3581,3737,3614,3218,2049,1735,2464,1872,2000,900,498,39,0,0,0
"Broaddus","San Augustine County","Texas",201,207,189,212,225,0,0,0,0,0,0,0,0,0,0,0,0,0
