"Bolton","Columbus County","North Carolina",677,691,494,531,563,534,617,606,760,976,699,0,0,0,0,0,0,0,0,0,0,0,0
"Boone","Watauga County","North Carolina",18130,17122,13472,12915,10191,8754,3686,2973,1788,1295,374,179,155,144,167,0,0,0,0,0,0,0,0
"Boonville","Yadkin County","North Carolina",1212,1222,1138,1009,1028,687,539,502,405,394,162,282,183,0,46,0,0,0,0,0,0,0,0
"Bostic","Rutherford County","North Carolina",379,386,328,371,476,289,274,227,226,238,206,209,97,0,0,0,0,0,0,0,0,0,0
"Brevard","Transylvania County","North Carolina",7692,7609,6789,5388,5323,5243,4857,3908,3061,2339,1658,919,584,327,223,0,0,0,0,0,0,0,0
"Bridgeton","Craven County","North Carolina",447,454,328,453,461,520,638,805,616,721,548,348,0,0,0,0,0,0,0,0,0,0,0
"Broadway","Lee County","North Carolina",1264,1229,1015,973,908,694,466,469,338,347,250,149,0,0,0,0,0,0,0,0,0,0,0
"Brookford","Catawba County","North Carolina",376,382,434,451,467,590,596,768,910,694,709,725,0,0,0,0,0,0,0,0,0,0,0
"Brunswick","Columbus County","North Carolina",1115,1119,360,302,223,206,169,190,227,416,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bryson City","Swain County","North Carolina",1436,1424,1411,1145,1556,1290,1084,1499,1612,1806,882,612,417,0,0,0,0,0,0,0,0,0,0
"Bunn","Franklin County","North Carolina",357,344,357,364,505,284,332,255,248,243,150,0,0,0,0,0,0,0,0,0,0,0,0
"Burgaw","Pender County","North Carolina",4060,3872,3337,1807,1738,1744,1750,1613,1476,1209,1040,956,387,366,184,0,0,0,0,0,0,0,0
"Burlington","Alamance County","North Carolina",51812,49963,44917,39498,37266,35930,33199,24560,12198,9737,5952,4808,3692,1716,817,0,0,0,0,0,0,0,0
"Burnsville","Yancey County","North Carolina",1673,1693,1623,1482,1452,1348,1388,1341,997,866,0,422,207,0,0,0,0,0,0,0,0,0,0
"Butner","Granville County","North Carolina",7718,7591,5792,4679,4240,3538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cajah's Mountain","Caldwell County","North Carolina",2757,2823,2683,2429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Calabash","Brunswick County","North Carolina",2092,1786,711,1210,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Calypso","Duplin County","North Carolina",555,538,410,481,689,462,633,688,678,538,405,0,0,0,0,0,0,0,0,0,0,0,0
"Cameron","Moore County","North Carolina",292,285,151,215,225,204,298,284,311,287,241,259,218,236,117,0,0,0,0,0,0,0,0
"Candor","Montgomery County","North Carolina",833,840,825,748,868,561,593,617,509,462,267,160,0,0,0,0,0,0,0,0,0,0,0
"Canton","Haywood County","North Carolina",4159,4227,4029,3790,4631,5158,5068,4906,5037,5117,2584,1393,230,0,0,0,0,0,0,0,0,0,0
"Cape Carteret","Carteret County","North Carolina",2058,1917,1214,1008,944,616,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Carolina Beach","New Hanover County","North Carolina",6042,5706,4701,3630,2000,1663,1192,1080,637,95,0,0,0,0,0,0,0,0,0,0,0,0,0
"Carolina Shores","Brunswick County","North Carolina",3609,3048,1482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Carrboro","Orange County","North Carolina",20984,19582,16782,11553,7336,5058,1997,1795,1455,1242,1129,0,0,0,0,0,0,0,0,0,0,0,0
"Carthage","Moore County","North Carolina",2369,2205,1871,976,925,1034,1190,1194,1381,1129,962,863,605,485,366,0,0,0,0,0,0,0,0
