"De Soto","Crawford/Vernon County","Wisconsin",288,287,366,326,318,295,357,367,400,322,299,331,387,355,301,0,0,0,0
"Deer Park","St. Croix County","Wisconsin",218,216,227,237,232,217,221,226,203,187,233,0,0,0,56,0,0,0,0
"Deerfield","Dane County","Wisconsin",2492,2319,1971,1617,1466,1067,795,614,611,501,594,533,515,338,0,0,0,0,0
"DeForest","Dane County","Wisconsin",9466,8936,7368,4882,3367,1911,1223,805,598,540,493,431,0,0,0,0,0,0,0
"Delafield","Waukesha County","Wisconsin",7166,7085,6472,5347,4083,3182,2334,0,0,0,0,0,0,0,183,0,0,0,0
"Delavan","Walworth County","Wisconsin",8443,8463,7956,6073,5684,5526,4846,4007,3444,3301,3016,2450,2244,2038,1798,1688,1549,0,0
"Denmark","Brown County","Wisconsin",2182,2123,1958,1612,1475,1364,1106,1012,864,779,735,0,0,0,0,0,0,0,0
"Dickeyville","Grant County","Wisconsin",1040,1061,1043,862,1156,1057,671,269,0,0,0,0,0,0,0,0,0,0,0
"Dodgeville","Iowa County","Wisconsin",4686,4693,4220,3882,3458,3255,2911,2532,2269,1937,1896,1791,1865,1722,1547,1407,1222,0,0
"Dorchester","Clark County","Wisconsin",863,876,827,697,613,491,504,457,456,400,519,476,0,350,244,0,0,0,0
"Dousman","Waukesha County","Wisconsin",2331,2302,1584,1277,1153,451,410,328,272,256,235,0,0,0,0,0,0,0,0
"Downing","Dunn County","Wisconsin",267,265,257,250,242,215,241,295,308,302,374,319,0,0,0,0,0,0,0
"Doylestown","Columbia County","Wisconsin",296,297,328,316,294,265,249,261,253,238,270,259,0,0,119,100,0,0,0
"Dresser","Polk County","Wisconsin",863,895,732,614,670,533,498,365,294,285,0,0,0,0,0,0,0,0,0
"Durand","Pepin County","Wisconsin",1869,1931,1968,2003,2047,2103,2039,1961,1858,1590,1517,1503,1458,1154,642,0,0,0,0
"Eagle River","Vilas County","Wisconsin",1358,1398,1443,1374,1326,1326,1367,1469,1491,1386,672,1141,0,1150,0,0,0,0,0
"Eagle","Waukesha County","Wisconsin",1953,1950,1707,1182,1008,745,620,460,391,392,394,339,324,0,292,0,0,0,0
"East Troy","Walworth County","Wisconsin",4306,4281,3564,2664,2385,1711,1455,1052,925,800,773,673,0,463,368,0,0,0,0
"Eastman","Crawford County","Wisconsin",411,428,437,369,371,319,348,359,348,271,286,233,0,0,0,0,0,0,0
"Eau Claire","Eau Claire County","Wisconsin",67684,65883,61704,56856,51509,44619,37987,36058,30745,26287,20906,18310,17517,17415,10119,2293,0,0,0
"Eden","Fond du Lac County","Wisconsin",868,875,687,610,534,376,312,234,223,223,176,0,0,0,83,0,0,0,0
"Edgar","Marathon County","Wisconsin",1470,1479,1386,1318,1194,928,803,705,694,667,723,746,478,0,0,0,0,0,0
"Edgerton","Rock County","Wisconsin",5513,5461,4933,4254,4335,4118,4000,3507,3266,2906,2688,2513,2192,1595,869,0,0,0,0
"Egg Harbor","Door County","Wisconsin",203,201,250,183,238,184,0,0,0,0,0,0,0,0,0,0,0,0,0
"Eland","Shawano County","Wisconsin",203,202,251,247,230,229,213,232,296,319,344,368,0,0,0,0,0,0,0
"Elderon","Marathon County","Wisconsin",181,179,189,175,191,185,177,212,249,181,215,0,0,0,0,0,0,0,0
"Eleva","Trempealeau County","Wisconsin",678,670,635,491,593,574,548,479,406,357,379,319,0,0,0,0,0,0,0
"Elk Mound","Dunn County","Wisconsin",875,878,785,765,737,471,379,390,338,376,357,302,0,0,48,0,0,0,0
"Elkhart Lake","Sheboygan County","Wisconsin",961,967,1021,1019,1054,787,651,587,571,571,527,499,464,0,0,0,0,0,0
"Elkhorn","Walworth County","Wisconsin",9975,10084,7305,5337,4605,3992,3586,2935,2382,2340,1991,1707,1731,1447,1122,1205,1081,42,0
