"Ravenna","Muskegon County","Michigan",1213,1219,1206,919,951,1048,801,551,451,343,0,0,0,0,0,0,0,0,0,0,0
"Reading","Hillsdale County","Michigan",1056,1078,1134,1127,1203,1125,1128,1125,1059,954,1036,1102,1096,0,871,0,0,0,0,0,0
"Reed City","Osceola County","Michigan",2402,2425,2430,2379,2221,2286,2184,2241,1845,1792,1803,1690,2051,1776,1091,0,0,0,0,0,0
"Reese","Tuscola County","Michigan",1414,1454,1375,1414,1645,1050,711,632,569,490,459,465,416,0,0,0,0,0,0,0,0
"Richland","Kalamazoo County","Michigan",774,751,593,465,486,728,511,389,327,304,283,278,312,293,223,0,0,0,0,0,0
"Richmond","Macomb County","Michigan",5833,5735,4897,4141,3536,3234,2667,2025,1722,1493,1303,1277,1133,1074,750,0,0,0,0,0,0
"River Rouge","Wayne County","Michigan",7618,7903,9917,11314,12912,15947,18147,20549,17008,17314,9822,4163,1748,0,0,0,0,0,0,0,0
"Riverview","Wayne County","Michigan",12222,12486,13272,13894,14569,11342,7237,1432,804,743,0,0,0,0,0,0,0,0,0,0,0
"Rochester","Oakland County","Michigan",12995,12711,10467,7130,7203,7054,5431,4279,3759,3554,2549,1516,1535,900,996,0,0,0,0,0,0
"Rochester Hills","Oakland County","Michigan",73125,70995,68825,61766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Rockford","Kent County","Michigan",6058,5719,4626,3750,3324,2428,2074,1937,1773,1613,1148,843,711,0,816,582,0,0,0,0,0
"Rockwood","Wayne County","Michigan",3216,3289,3442,3141,3346,3225,2026,1044,1147,953,0,0,0,0,0,0,0,0,0,0,0
"Rogers City","Presque Isle County","Michigan",2747,2827,3322,3642,3923,4275,4722,3873,3072,3278,2109,705,544,431,325,0,0,0,0,0,0
"Romeo","Macomb County","Michigan",3628,3596,3721,3520,3509,4012,3327,2985,2627,2283,2102,1787,1580,1637,1629,0,0,0,0,0,0
"Romulus","Wayne County","Michigan",23496,23989,22979,22897,24857,0,0,0,0,755,0,0,0,0,0,0,0,0,0,0,0
"Roosevelt Park","Muskegon County","Michigan",3818,3831,3890,3885,4015,4176,2578,1254,0,0,0,0,0,0,0,0,0,0,0,0,0
"Roscommon","Roscommon County","Michigan",1065,1075,1133,858,834,810,867,877,619,412,357,425,465,511,0,0,0,0,0,0,0
"Rosebush","Isabella County","Michigan",366,368,379,333,336,439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Rose City","Ogemaw County","Michigan",636,653,721,686,661,530,435,446,355,338,331,542,0,0,0,0,0,0,0,0,0
"Roseville","Macomb County","Michigan",47598,47299,48129,51412,54311,60529,50195,15816,9023,6836,0,0,0,0,0,0,0,0,0,0,0
"Rothbury","Oceana County","Michigan",425,432,416,407,522,394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Royal Oak","Oakland County","Michigan",59069,57236,60062,65410,70893,86238,80612,46898,25087,22904,6007,1071,468,0,217,0,0,0,0,0,0
"Saginaw","Saginaw County","Michigan",49844,51508,61799,69512,77508,91849,98265,92918,82794,80715,61903,50510,42345,46322,10525,7460,1699,0,0,0,0
"St. Charles","Saginaw County","Michigan",1981,2054,2215,2144,2276,2046,1959,1469,1300,1463,1469,1451,1317,0,0,0,0,0,0,0,0
"St. Clair","St. Clair County","Michigan",5400,5485,5802,5116,4780,4770,4538,4098,3471,3389,3204,2633,2543,2353,1923,1790,1530,0,0,0,0
"St. Clair Shores","Macomb County","Michigan",60036,59715,63096,68107,76210,88093,76657,19823,10405,6745,0,0,0,0,0,0,0,0,0,0,0
"St. Ignace","Mackinac County","Michigan",2424,2452,2678,2568,2632,2892,3334,2946,2669,2109,1852,2118,2271,2704,934,0,0,0,0,0,0
"St. Johns","Clinton County","Michigan",7971,7865,7485,7284,7376,6672,5629,4954,4422,3929,3925,3154,3388,3127,2370,0,0,0,0,0,0
"St. Joseph","Berrien County","Michigan",8325,8365,8789,9214,9622,11042,11755,10223,8963,8349,7251,5936,5155,3733,2603,0,0,0,0,0,0
"St. Louis","Gratiot County","Michigan",7249,7482,4494,3828,4107,4101,3808,3347,3039,2494,3036,1940,1989,2246,1975,888,0,0,0,0,0
"Saline","Washtenaw County","Michigan",9158,8810,8034,6660,6483,4811,2334,1533,1227,1009,830,816,584,706,858,0,0,0,0,0,0
"Sand Lake","Kent County","Michigan",518,500,492,456,388,380,394,394,365,358,366,370,326,386,581,0,0,0,0,0,0
"Sandusky","Sanilac County","Michigan",2604,2679,2745,2403,2216,2071,2066,1819,1512,1305,1228,993,578,403,0,0,0,0,0,0,0
"Sanford","Midland County","Michigan",847,859,943,889,864,818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Saranac","Ionia County","Michigan",1333,1325,1326,1461,1421,1223,1081,885,849,729,750,845,768,790,877,724,0,0,0,0,0
"Saugatuck","Allegan County","Michigan",963,925,1065,954,1079,1022,927,770,628,696,526,621,707,799,794,1026,0,0,0,0,0
"Sault Ste. Marie","Chippewa County","Michigan",13959,14144,16542,14689,14448,15136,18722,17912,15847,13755,12096,12615,10538,5760,1947,0,596,0,0,0,0
"Schoolcraft","Kalamazoo County","Michigan",1563,1525,1587,1517,1359,1277,1205,1078,823,833,731,816,859,836,951,932,0,0,0,0,0
"Scottville","Mason County","Michigan",1218,1214,1266,1287,1241,1202,1245,1142,1162,1002,1045,891,554,147,0,0,0,0,0,0,0
"Sebewaing","Huron County","Michigan",1702,1759,1974,1923,2046,2053,2026,1911,1598,1441,1446,1347,1243,719,553,0,0,0,0,0,0
"Shelby","Oceana County","Michigan",2028,2065,1914,1871,1624,1703,1603,1500,1367,1152,1288,1260,1081,994,81,0,0,0,0,0,0
"Shepherd","Isabella County","Michigan",1508,1515,1536,1413,1534,1416,1293,899,852,839,823,835,635,469,0,0,0,0,0,0,0
"Sheridan","Montcalm County","Michigan",650,649,705,730,664,653,606,535,542,530,489,436,437,0,661,0,0,0,0,0,0
"Sherwood","Branch County","Michigan",308,309,324,320,353,400,356,362,281,282,250,346,366,447,211,0,0,0,0,0,0
"Shoreham","Berrien County","Michigan",854,862,860,737,742,666,443,391,225,0,0,0,0,0,0,0,0,0,0,0,0
"Southfield","Oakland County","Michigan",73002,71739,78296,75728,75568,69285,31501,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Southgate","Wayne County","Michigan",29416,30047,30136,30771,32058,33909,29404,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"South Haven","Van Buren County","Michigan",4363,4403,5021,5563,5943,6471,6149,5629,4745,4804,3829,3577,4009,1924,1442,1576,308,0,0,0,0
"South Lyon","Oakland County","Michigan",11713,11327,10036,5857,5214,2675,1753,1312,1017,844,615,615,657,707,418,0,0,0,0,0,0
"South Range","Houghton County","Michigan",749,758,727,745,861,898,760,712,918,1120,1435,1097,0,0,0,0,0,0,0,0,0
"South Rockwood","Monroe County","Michigan",1642,1675,1284,1221,1353,1477,1337,0,0,0,0,0,0,0,251,0,0,0,0,0,0
"Sparta","Kent County","Michigan",4264,4140,4159,3968,3373,3094,2749,2327,1945,1939,1502,1203,1126,904,507,0,0,0,0,0,0
"Springfield","Calhoun County","Michigan",5211,5260,5189,5582,5917,3994,4605,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Spring Lake","Ottawa County","Michigan",2449,2323,2514,2537,2731,3034,2063,1824,1329,1271,978,802,696,1168,1372,1156,179,0,0,0,0
"Springport","Jackson County","Michigan",792,800,704,707,675,723,693,598,502,562,535,584,559,407,385,0,0,0,0,0,0
"Standish","Arenac County","Michigan",1461,1509,1581,1377,1264,1184,1214,1186,981,803,795,828,829,611,246,0,0,0,0,0,0
"Stanton","Montcalm County","Michigan",1412,1417,1504,1504,1315,1089,1139,1123,98,955,862,1012,1234,1352,1760,600,0,0,0,0,0
"Stanwood","Mecosta County","Michigan",214,211,204,174,209,241,205,189,182,160,278,185,0,0,146,0,0,0,0,0,0
"Stephenson","Menominee County","Michigan",848,862,875,904,967,800,820,791,612,447,550,527,395,456,180,0,0,0,0,0,0
"Sterling","Arenac County","Michigan",515,530,533,520,457,507,470,444,350,279,0,0,0,0,0,0,0,0,0,0,0
"Sterling Heights","Macomb County","Michigan",131741,129699,124471,117810,108999,61365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Stevensville","Berrien County","Michigan",1122,1142,1191,1230,1268,1107,697,480,382,271,206,243,250,0,0,0,0,0,0,0,0
"Stockbridge","Ingham County","Michigan",1224,1218,1260,1202,1213,1190,1097,1098,852,715,749,663,677,497,160,0,0,0,0,0,0
"Sturgis","St. Joseph County","Michigan",10901,10994,11285,10130,9468,9295,8915,7786,7214,6950,5995,3635,2465,2489,2060,1768,1020,0,0,0,0
"Sunfield","Eaton County","Michigan",582,578,591,610,591,497,626,400,348,339,456,385,451,0,0,0,0,0,0,0,0
"Suttons Bay","Leelanau County","Michigan",624,618,589,561,504,522,421,485,470,439,392,402,398,0,0,0,0,0,0,0,0
"Swartz Creek","Genesee County","Michigan",5589,5758,5102,4851,5013,4928,3006,0,0,0,0,0,0,0,132,0,0,0,0,0,0
"Sylvan Lake","Oakland County","Michigan",1799,1720,1735,1884,1949,2219,2004,1165,1041,799,0,0,0,0,0,0,0,0,0,0,0
"Tawas City","Iosco County","Michigan",1793,1827,2005,2009,1967,1666,1810,1441,1075,1034,1018,1061,1228,1544,712,0,0,0,0,0,0
"Taylor","Wayne County","Michigan",61594,63131,65868,70811,77568,70020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tecumseh","Lenawee County","Michigan",8400,8521,8574,7462,7320,7120,7045,4020,2921,2456,2432,2332,2400,2310,2111,2039,1640,0,0,0,0
"Tekonsha","Calhoun County","Michigan",709,717,712,722,755,739,744,647,636,595,569,573,573,570,497,0,0,0,0,0,0
"Thompsonville","Benzie County","Michigan",438,441,457,416,331,312,243,313,324,295,410,815,893,0,0,0,0,0,0,0,0
"Three Oaks","Berrien County","Michigan",1589,1622,1829,1786,1774,1750,1763,1572,1351,1336,1362,1175,994,885,474,499,0,0,0,0,0
"Three Rivers","St. Joseph County","Michigan",7745,7811,7328,7413,7015,7355,7092,6785,6710,6863,5209,5072,3550,3131,2525,1189,957,0,0,0,0
"Traverse City","Grand Traverse County","Michigan",15042,14674,14532,15155,15516,18048,18432,16974,14455,12539,10925,12115,9407,4353,1897,0,0,0,0,0,0
"Trenton","Wayne County","Michigan",18427,18853,19584,20586,22762,24127,18439,6222,5284,4022,1682,0,0,789,1103,0,0,0,0,0,0
"Troy","Oakland County","Michigan",83107,80980,80959,72884,67102,39419,19382,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Turner","Arenac County","Michigan",111,114,139,158,187,182,206,193,182,159,236,0,0,0,0,0,0,0,0,0,0
"Tustin","Osceola County","Michigan",227,230,237,236,264,230,248,229,232,253,281,371,303,0,0,0,0,0,0,0,0
"Twining","Arenac County","Michigan",176,181,192,169,196,198,199,196,178,189,221,267,0,0,0,0,0,0,0,0,0
"Ubly","Huron County","Michigan",832,858,873,821,862,899,819,743,597,480,455,442,432,0,0,0,0,0,0,0,0
"Union City","Branch County","Michigan",1581,1599,1804,1767,1667,1740,1669,1564,1339,1104,1268,1340,1514,1156,1280,0,0,0,0,0,0
"Unionville","Tuscola County","Michigan",497,508,605,590,578,647,629,531,500,478,488,456,427,414,0,0,0,0,0,0,0
"Utica","Macomb County","Michigan",4783,4757,4577,5081,5282,3504,1454,1196,1022,873,588,496,562,563,493,0,0,0,0,0,0
"Vandalia","Cass County","Michigan",295,301,429,357,447,427,357,360,360,373,331,371,407,423,439,0,0,0,0,0,0
"Vanderbilt","Otsego County","Michigan",562,562,587,605,525,522,509,410,405,456,394,523,0,370,0,0,0,0,0,0,0
"Vassar","Tuscola County","Michigan",2628,2697,2823,2559,2727,2802,2680,2530,2154,1816,1453,1659,1832,1682,670,0,0,0,0,0,0
"Vermontville","Eaton County","Michigan",760,759,789,776,832,857,768,707,564,581,585,650,684,730,623,544,0,0,0,0,0
"Vernon","Shiawassee County","Michigan",763,783,847,913,1008,818,754,678,507,496,417,435,536,585,554,0,0,0,0,0,0
"Vicksburg","Kalamazoo County","Michigan",3181,2906,2320,2216,2224,2139,2224,2171,1774,1735,1712,1624,972,921,784,0,0,0,0,0,0
"Village of Clarkston","Oakland County","Michigan",898,882,962,1005,968,1034,769,722,653,639,419,345,360,387,368,471,376,0,0,0,0
"Village of Grosse Pointe Shores","Wayne/Macob County","Michigan",2946,3008,1243,2955,3122,3042,2301,1032,801,621,519,0,0,0,0,0,0,0,0,0,0
"Wakefield","Gogebic County","Michigan",1762,1851,2085,2318,2591,2757,3231,3344,3591,3677,4151,714,1191,0,0,0,0,0,0,0,0
"Waldron","Hillsdale County","Michigan",530,538,590,581,570,564,454,427,424,307,457,435,0,365,0,0,0,0,0,0,0
"Walker","Kent County","Michigan",24468,23537,21842,17279,15088,11492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Walkerville","Oceana County","Michigan",243,247,254,262,296,319,261,233,250,250,252,371,0,0,0,0,0,0,0,0,0
"Walled Lake","Oakland County","Michigan",7129,6999,6713,6278,4748,3759,3550,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Warren","Macomb County","Michigan",135099,134056,138247,144864,161134,179260,89246,727,582,515,326,297,350,0,0,0,0,0,0,0,0
"Watervliet","Berrien County","Michigan",1703,1735,1843,1867,1867,2059,1818,1327,1193,1207,1073,728,717,0,179,0,0,0,0,0,0
"Wayland","Allegan County","Michigan",4139,4079,3939,2751,2023,2054,2019,1591,1005,1013,853,725,619,523,546,585,0,0,0,0,0
"Wayne","Wayne County","Michigan",17091,17593,19051,19899,21159,21054,16034,9409,4223,3423,1899,1263,1361,1226,919,833,304,0,0,0,0
"Webberville","Ingham County","Michigan",1268,1272,1503,1698,1535,1251,664,600,508,488,465,349,346,404,489,0,0,0,0,0,0
"West Branch","Ogemaw County","Michigan",2077,2139,1926,1914,1785,1912,2025,2098,1962,1164,1105,1276,1412,1302,139,0,0,0,0,0,0
"Westland","Wayne County","Michigan",82314,84094,86602,84724,84603,86749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Westphalia","Clinton County","Michigan",944,923,876,780,896,806,560,459,386,328,325,366,374,350,0,0,0,0,0,0,0
"White Cloud","Newaygo County","Michigan",1384,1408,1420,1147,1101,1044,1001,977,811,615,618,648,595,743,440,0,0,0,0,0,0
"Whitehall","Muskegon County","Michigan",2697,2706,2884,3027,2856,3017,2590,1819,1407,1394,1230,1437,1481,1903,1724,842,0,0,0,0,0
"White Pigeon","St. Joseph County","Michigan",1512,1522,1627,1458,1478,1455,1399,1113,1017,966,887,667,705,961,1021,922,959,0,0,0,0
"Whittemore","Iosco County","Michigan",376,384,476,463,438,460,460,452,420,361,232,218,0,0,0,0,0,0,0,0,0
"Williamston","Ingham County","Michigan",3853,3854,3441,2922,2981,2600,2214,2051,1704,1458,1060,1042,1113,1139,982,0,0,0,0,0,0
"Wixom","Oakland County","Michigan",13744,13498,13263,8550,6705,2010,1531,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wolverine","Cheboygan County","Michigan",240,244,359,283,364,303,292,318,257,300,413,794,0,462,0,0,0,0,0,0,0
"Wolverine Lake","Oakland County","Michigan",4396,4312,4415,4727,4968,4301,2404,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Woodhaven","Wayne County","Michigan",12594,12875,12530,11631,10902,3566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Woodland","Barry County","Michigan",425,425,495,466,431,473,374,410,402,407,356,304,319,0,266,0,0,0,0,0,0
"Wyandotte","Wayne County","Michigan",25151,25883,28006,30938,34006,41061,43519,36846,30618,28368,13851,8287,5183,3817,3631,2731,0,0,0,0,0
"Wyoming","Kent County","Michigan",74826,72125,69368,63891,59616,56560,45829,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Yale","St. Clair County","Michigan",1917,1955,2063,1977,1814,1505,1621,1641,1489,1345,1223,1223,1125,937,0,0,0,0,0,0,0
"Ypsilanti","Washtenaw County","Michigan",20081,19435,22362,24846,24031,29538,20957,18302,12121,10143,7413,6230,7378,6129,4984,5471,3955,0,0,0,0
"Zeeland","Ottawa County","Michigan",5626,5504,5805,5417,4764,4734,3702,3075,3007,2850,2275,1982,1326,785,484,0,0,0,0,0,0
"Zilwaukee","Saginaw County","Michigan",1597,1658,1799,1850,2201,2072,0,0,0,0,0,0,0,0,915,0,0,0,0,0,0
