"Minto","Walsh County","North Dakota",613,604,657,560,592,636,642,592,630,565,602,701,860,467,0
"Mohall","Renville County","North Dakota",818,783,812,931,1049,950,956,1073,687,676,651,493,0,0,0
"Monango","Dickey County","North Dakota",35,36,28,53,59,112,133,138,175,211,231,238,0,0,0
"Montpelier","Stutsman County","North Dakota",87,87,103,82,96,116,97,105,133,165,186,0,0,0,0
"Mooreton","Richland County","North Dakota",195,197,204,193,216,158,164,161,146,147,123,0,0,0,0
"Mott","Hettinger County","North Dakota",786,721,808,1019,1315,1368,1463,1583,1220,1036,723,0,0,0,0
"Mountain","Pembina County","North Dakota",88,92,133,134,156,146,218,219,205,0,0,0,0,0,0
"Munich","Cavalier County","North Dakota",205,210,268,310,300,249,213,248,216,260,248,0,0,0,0
"Mylo","Rolette County","North Dakota",20,20,19,20,31,51,103,110,89,134,140,98,0,0,0
"Napoleon","Logan County","North Dakota",784,792,857,930,1103,1036,1078,1070,982,709,554,0,0,0,0
"Neche","Pembina County","North Dakota",361,371,437,434,471,451,545,615,565,502,523,528,682,314,0
"Nekoma","Cavalier County","North Dakota",48,50,51,63,102,84,143,140,184,191,189,120,0,0,0
"Newburg","Bottineau County","North Dakota",114,110,88,104,151,125,158,105,119,87,110,102,0,0,0
"New England","Hettinger County","North Dakota",635,600,555,663,825,906,1095,1117,895,911,613,0,0,0,0
"New Leipzig","Grant County","North Dakota",216,221,274,326,352,354,390,447,366,443,378,0,0,0,0
"New Rockford","Eddy County","North Dakota",1390,1391,1463,1604,1791,1969,2177,2185,2017,2195,2111,0,0,0,0
"New Salem","Morton County","North Dakota",897,946,938,909,1081,943,986,942,875,804,711,621,229,0,0
"New Town","Mountrail County","North Dakota",2401,1925,1367,1388,1335,1428,1586,0,0,0,0,0,0,0,0
"Niagara","Grand Forks County","North Dakota",52,53,57,73,76,115,157,163,179,207,199,157,0,0,0
"Nome","Barnes County","North Dakota",62,62,70,67,67,103,145,217,277,218,267,218,0,0,0
"Noonan","Divide County","North Dakota",127,121,154,231,283,403,625,551,520,423,376,153,0,0,0
"North River","Cass County","North Dakota",56,56,65,68,65,0,0,0,0,0,0,0,0,0,0
"Northwood","Grand Forks County","North Dakota",918,945,959,1166,1240,1189,1195,1182,1063,971,935,769,697,268,0
"Oakes","Dickey County","North Dakota",1801,1856,1979,1775,2112,1742,1650,1774,1665,1709,1637,1499,668,379,0
"Oberon","Benson County","North Dakota",106,105,81,103,150,151,248,238,0,0,0,0,0,0,0
"Oriska","Barnes County","North Dakota",121,118,128,103,125,128,148,135,217,183,300,0,0,0,0
"Osnabrock","Cavalier County","North Dakota",119,134,174,214,222,255,289,284,269,244,310,253,0,0,0
"Overly","Bottineau County","North Dakota",18,18,19,25,25,28,65,90,125,154,193,182,0,0,0
"Oxbow","Cass County","North Dakota",307,305,248,100,0,0,0,0,0,0,0,0,0,0,0
"Page","Cass County","North Dakota",234,232,225,266,329,367,432,482,428,443,452,479,0,0,0
"Palermo","Mountrail County","North Dakota",82,74,77,95,97,146,188,150,178,205,179,177,0,0,0
"Park River","Walsh County","North Dakota",1379,1403,1535,1725,1844,1680,1813,1692,1408,1131,1114,1008,1088,534,0
"Parshall","Mountrail County","North Dakota",1220,903,981,943,1059,1246,1216,935,570,470,376,0,0,0,0
"Pekin","Nelson County","North Dakota",68,70,80,101,101,120,180,221,229,210,197,0,0,0,0
"Pembina","Pembina County","North Dakota",567,592,642,642,673,741,625,640,703,551,802,717,929,670,287
"Perth","Towner County","North Dakota",9,9,13,22,20,44,73,124,145,153,218,221,0,0,0
"Petersburg","Nelson County","North Dakota",185,192,195,219,230,266,272,318,285,310,367,353,0,0,0
"Pettibone","Kidder County","North Dakota",69,70,88,93,127,173,205,0,0,0,0,0,0,0,0
"Pick City","Mercer County","North Dakota",135,123,166,203,182,119,101,294,0,0,0,0,0,0,0
"Pillsbury","Barnes County","North Dakota",12,12,24,31,46,50,76,119,161,260,142,0,0,0,0
"Pingree","Stutsman County","North Dakota",59,60,66,61,88,76,151,161,167,266,286,0,0,0,0
