"Dorrance","Russell County","Kansas",186,185,205,195,220,234,331,365,414,325,299,281,0,0,0,0,0
"Douglass","Butler County","Kansas",1692,1700,1813,1722,1450,1126,1058,729,760,804,1010,657,755,737,369,0,0
"Downs","Osborne County","Kansas",873,900,1038,1119,1324,1268,1206,1221,1219,1383,1508,1427,938,938,465,0,0
"Dresden","Decatur County","Kansas",40,41,51,73,84,103,134,162,180,231,0,0,0,0,0,0,0
"Dunlap","Morris County","Kansas",29,30,81,65,82,102,134,134,219,273,300,333,400,408,247,0,0
"Durham","Marion County","Kansas",108,112,114,119,130,143,183,229,245,254,288,268,0,0,0,0,0
"Dwight","Morris County","Kansas",263,272,330,365,320,322,281,281,295,334,246,298,0,0,0,0,0
"Earlton","Neosho County","Kansas",53,55,80,69,79,102,104,141,174,166,381,0,0,0,43,0,0
"Eastborough","Sedgwick County","Kansas",769,773,826,896,854,1141,1001,708,312,0,0,0,0,0,0,0,0
"Easton","Leavenworth County","Kansas",257,253,362,405,460,435,320,255,255,277,228,310,0,0,0,0,0
"Edgerton","Johnson County","Kansas",1703,1671,1440,1244,1214,513,414,266,264,278,323,443,310,321,0,0,0
"Edmond","Norton County","Kansas",48,49,47,37,56,90,91,110,180,197,213,0,0,0,0,0,0
"Edna","Labette County","Kansas",430,442,423,438,537,418,442,422,507,502,500,489,374,321,26,0,0
"Edwardsville","Wyandotte County","Kansas",4380,4340,4146,3979,3364,619,513,274,243,228,203,0,0,0,106,0,0
"Effingham","Atchison County","Kansas",526,546,588,540,634,605,564,525,676,646,616,674,634,361,187,0,0
"Elbing","Butler County","Kansas",227,229,218,184,175,128,105,98,101,110,230,0,0,0,0,0,0
"El Dorado","Butler County","Kansas",12879,13021,12057,11504,11551,12308,12523,11037,10045,10311,10995,3129,3466,3339,1411,0,0
"Elgin","Chautauqua County","Kansas",85,89,82,118,139,115,143,212,336,446,600,0,0,0,55,0,0
"Elk City","Montgomery County","Kansas",314,325,305,334,404,432,498,524,680,607,725,659,709,796,383,0,0
"Elk Falls","Elk County","Kansas",101,107,112,122,151,124,179,276,294,288,203,271,0,350,513,0,0
"Elkhart","Morton County","Kansas",2113,2205,2233,2318,2243,2089,1780,1132,902,1435,1160,0,0,0,0,0,0
"Ellinwood","Barton County","Kansas",2098,2131,2164,2329,2508,2416,2729,2569,2059,1115,1103,976,760,684,352,0,0
"Ellis","Ellis County","Kansas",2074,2062,1873,1814,2062,2137,2218,2649,2042,1957,1876,1404,932,1107,689,0,0
"Ellsworth","Ellsworth County","Kansas",3076,3120,2965,2294,2465,2080,2361,2193,2227,2072,2065,2041,1549,1620,929,0,0
"Elmdale","Chase County","Kansas",53,55,50,83,109,102,114,180,239,246,248,253,0,0,95,0,0
"Elsmore","Allen County","Kansas",74,77,73,91,104,116,128,152,180,203,237,216,0,0,0,0,0
"Elwood","Doniphan County","Kansas",1204,1224,1145,1079,1275,1283,1191,1020,1014,849,750,636,623,377,323,0,0
"Emmett","Pottawatomie County","Kansas",191,191,277,165,223,156,123,143,191,268,0,0,0,0,0,0,0
"Emporia","Lyon County","Kansas",24560,24916,26760,25512,25287,23327,18190,15669,13188,14067,11273,9058,8223,7551,4631,2168,0
"Englewood","Clark County","Kansas",75,77,109,96,111,158,243,341,377,477,466,518,181,175,0,0,0
"Ensign","Gray County","Kansas",184,187,203,192,209,237,255,227,202,244,0,0,0,0,0,0,0
"Enterprise","Dickinson County","Kansas",825,855,836,865,839,868,1015,795,671,764,975,706,798,804,411,0,0
"Erie","Neosho County","Kansas",1108,1150,1211,1276,1415,1414,1309,1296,1286,1184,1167,1300,1111,1176,270,418,0
"Esbon","Jewell County","Kansas",98,99,148,167,234,206,237,278,292,319,375,347,0,0,0,0,0
"Eskridge","Wabaunsee County","Kansas",520,534,589,518,603,589,519,601,648,726,759,797,612,548,0,0,0
"Eudora","Douglas County","Kansas",6303,6136,4307,3006,2934,2071,1526,929,603,599,627,640,640,618,572,0,0
"Eureka","Greenwood County","Kansas",2485,2633,2914,2974,3425,3576,4055,3958,3803,3698,2606,2333,2091,2259,1127,0,0
