,article_length,country,id,lat,lon,other_years,poptype,settlement_type,state,title,y1790,y1800,y1810,y1820,y1830,y1840,y1850,y1860,y1870,y1880,y1890,y1900,y1910,y1920,y1930,y1940,y1950,y1960,y1970,y1980,y1990,y2000,y2010
2449,9868,US,138424,39.375,-80.3483333333,,Census,Town,WV,"Lumberport, West Virginia",0,0,0,0,0,0,0,0,0,0,0,0,656,900,1298.0,1285,1198,1031.0,957.0,939.0,1014.0,937.0,876.0
2624,11526,US,151285,38.18,-81.3266666667,,Census,City,WV,"Montgomery, West Virginia",0,0,0,0,0,0,0,0,0,0,0,1594,1886,2130,2906.0,3231,3484,3000.0,2525.0,3104.0,2449.0,1942.0,1638.0
2849,152864,US,93552,38.4208333333,-82.4236111111,,Census,City,WV,"Huntington, West Virginia",0,0,0,0,0,0,0,0,0,3174,10108,11923,31161,50177,75572.0,78836,86353,83627.0,74315.0,63684.0,54844.0,51475.0,49138.0
2955,24061,US,91008,39.18,-81.07,,Census,US County,WV,"Ritchie County, West Virginia",0,0,0,0,0,0,3902,6847,9055,13474,16621,18901,17875,16506,15594.0,15389,12535,10877.0,10145.0,11442.0,10233.0,10343.0,10449.0
2974,9264,US,138423,39.1583333333,-80.3480555556,,Census,Town,WV,"Lost Creek, West Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,798,678.0,571.0,604.0,413.0,467.0,496.0
3165,18270,US,138381,38.4111111111,-82.2977777778,,Census,Village,WV,"Barboursville, West Virginia",0,0,0,0,0,0,0,341,371,361,0,429,907,974,1508.0,1550,1943,2331.0,2279.0,2871.0,2774.0,3183.0,3964.0
3431,9278,US,138625,38.3688888889,-80.5963888889,,Census,Town,WV,"Camden-on-Gauley, West Virginia",0,0,0,0,0,0,0,0,0,0,0,0,263,283,435.0,373,373,301.0,243.0,236.0,171.0,157.0,169.0
3462,34558,US,91045,,,,Census,US County,WV,"Greenbrier County, West Virginia",6015,4345,5914,7041,9006,8695,10022,12211,11417,15060,18034,20683,24833,26242,35878.0,38520,39295,34446.0,32090.0,37665.0,34693.0,34453.0,35480.0
3514,8506,US,138393,37.9111111111,-81.2652777778,,Census,Town,WV,"Pax, West Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,608.0,631,561,408.0,288.0,274.0,167.0,174.0,167.0
3539,24614,US,138498,38.8575,-82.1286111111,,Census,City,WV,"Point Pleasant, West Virginia",0,0,0,0,0,0,0,0,773,1036,1853,1934,2045,3059,3301.0,3538,4596,5785.0,6122.0,5682.0,4996.0,4637.0,4350.0
