,article_length,country,id,lat,lon,poptype,settlement_type,state,title,y1790,y1800,y1810,y1820,y1830,y1840,y1850,y1860,y1870,y1880,y1890,y1900,y1910,y1920,y1930,y1940,y1950,y1960,y1970,y1980,y1990,y2000,y2010
22548,12930,US,259577,43.0308333333,-71.9388888889,Census,Town,NH,"Antrim, New Hampshire",528,1059,1277,1330,1309,1225,1143,1123,904,817,1248,1366,1235,1052,1254.0,1127,1030,1121.0,2122.0,2208,2360,2449.0,2637.0
22697,9501,US,124859,43.3786111111,-71.7175,Census,Town,NH,"Salisbury, New Hampshire",1372,1767,1913,2016,1379,1332,1228,1191,897,795,655,604,478,390,350.0,368,423,415.0,589.0,781,1061,1137.0,1382.0
22733,10978,US,124848,43.3213888889,-72.0358333333,Census,Town,NH,"Newbury, New Hampshire",0,0,0,0,0,816,738,698,601,590,487,424,402,362,333.0,506,320,342.0,509.0,961,1347,1702.0,2072.0
22813,10004,US,124657,43.7566666667,-71.9486111111,Census,Town,NH,"Dorchester, New Hampshire",175,349,537,584,702,769,711,691,689,585,370,308,241,228,115.0,144,133,91.0,141.0,244,392,353.0,355.0
22875,11603,US,124927,43.1691666667,-70.9244444444,Census,Town,NH,"Madbury, New Hampshire",592,544,582,559,510,489,483,496,408,397,367,336,331,326,358.0,401,489,556.0,704.0,987,1404,1509.0,1771.0
23055,10792,US,124946,43.2938888889,-72.2602777778,Census,town,NH,"Unity, New Hampshire",538,902,1044,1277,1258,1218,961,887,844,814,653,572,504,522,501.0,669,653,708.0,709.0,1092,1341,1530.0,1671.0
23182,3125,US,124583,44.2666666667,-71.3994444444,Census,Unknown,NH,"Crawford's Purchase, New Hampshire",0,0,0,0,0,0,0,0,0,28,28,10,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
23226,12189,US,124725,43.9247222222,-71.8916666667,Census,Town,NH,"Warren, New Hampshire",206,336,506,544,702,938,872,1152,960,786,875,799,701,600,651.0,709,581,548.0,539.0,650,820,873.0,904.0
23371,10206,US,124928,43.4780555556,-71.0713888889,Census,Town,NH,"Middleton, New Hampshire",617,431,439,482,562,483,476,530,476,355,207,300,291,174,176.0,236,255,349.0,430.0,734,1183,1440.0,1783.0
23908,61867,US,124770,42.9908333333,-71.4636111111,Census,City,NH,"Manchester, New Hampshire",362,557,615,761,877,3235,13932,20107,23536,32630,44126,56987,70063,78384,76834.0,77685,82732,88282.0,87754.0,90936,99332,107006.0,109565.0
