,article_length,country,id,lat,lon,other_years,poptype,settlement_type,state,title,y1790,y1800,y1810,y1820,y1830,y1840,y1850,y1860,y1870,y1880,y1890,y1900,y1910,y1920,y1930,y1940,y1950,y1960,y1970,y1980,y1990,y2000,y2010
1085,6292,US,122338,34.2691666667,-89.5838888889,,Census,Town,MS,"Taylor, Mississippi",0,0,0,0,0,0,0,0,0,85,0,101,147,209,169.0,164,125,122.0,92.0,301.0,288.0,500.0,322.0
1132,7435,US,122460,33.27,-90.8802777778,,Census,Town,MS,"Arcola, Mississippi",0,0,0,0,0,0,0,0,0,0,0,0,512,453,343.0,444,413,366.0,517.0,588.0,564.0,563.0,361.0
1134,22200,US,122260,31.6422222222,-89.5594444444,,Census,City,MS,"Collins, Mississippi",0,0,0,0,0,0,0,0,0,0,0,0,2581,1389,935.0,1100,1293,1537.0,1934.0,2131.0,2541.0,2683.0,2586.0
1165,14975,US,122308,32.9011111111,-91.0505555556,,Census,Town,MS,"Mayersville, Mississippi",0,0,0,0,0,0,0,0,0,355,0,250,185,0,0.0,0,0,0.0,0.0,378.0,329.0,795.0,547.0
1212,22564,US,94732,33.29,-90.95,,Census,US County,MS,"Washington County, Mississippi",0,0,0,0,1976,7287,8389,15679,14569,25367,40414,49216,48933,51092,54310.0,67576,70504,78638.0,70581.0,72344.0,67935.0,62977.0,51137.0
1330,8387,US,150692,34.0883333333,-88.6227777778,,Census,Town,MS,"Nettleton, Mississippi",0,0,0,0,0,0,0,0,0,0,0,570,733,653,834.0,861,1204,1389.0,1591.0,1911.0,2462.0,1932.0,1992.0
1333,21066,US,94772,32.75,-89.12,,Census,US County,MS,"Neshoba County, Mississippi",0,0,0,0,0,2437,4728,8343,7439,8741,11146,12726,17980,19303,26691.0,27882,25730,20927.0,20802.0,23789.0,24800.0,28684.0,29676.0
1350,13689,US,122365,32.4569444444,-90.1086111111,,Census,City,MS,"Madison, Mississippi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,540,703.0,853.0,2241.0,7471.0,14692.0,24149.0
1539,7286,US,122215,33.0205555556,-89.7644444444,,Census,Town,MS,"Sallis, Mississippi",0,0,0,0,0,0,0,0,0,132,156,195,247,273,364.0,287,228,223.0,213.0,211.0,139.0,114.0,134.0
1595,27952,US,122461,33.3986111111,-91.0483333333,,Census,City,MS,"Greenville, Mississippi",0,0,0,0,0,0,0,760,890,2191,6658,7642,9610,11560,14807.0,20892,29936,41502.0,39648.0,40613.0,45226.0,41633.0,34400.0
